UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time,UE1-Jitter,UE2-Jitter,UE3-Jitter,UE1-CQI,UE2-CQI,UE3-CQI
27058,0,0,0,26362,0,0,0,0,0.025308818,0.020392699062500002,0.016950569033898303,None,13,15,15,
6653,0,0,0,23589,0,0,0,0,1.035601998,0.026422801260273972,0.017882072375,None,8,8,13,
10327,0,0,0,29718,0,0,0,0,2.03861327,0.02791389094285714,0.01671926272067039,None,11,14,15,
10905,0,0,0,26210,0,0,0,0,3.063281617,0.028728796345588233,0.016630520718487394,None,3,8,13,
12492,0,0,0,26210,0,0,0,24484,4.09039124,0.028863872136904764,0.016647158656565655,0.005963571786585364,7,8,13,
9337,0,0,0,25038,0,0,0,24814,5.096237166,0.029991571297435893,0.016553638416430594,0.005904168192192191,8,8,13,
11043,0,0,0,28319,0,0,0,22919,6.102197996,0.03007563834210526,0.01640147180095923,0.006057935143442623,8,8,12,
12091,0,0,0,27659,0,0,0,66,7.136092911,0.031207502400793646,0.01633194395407098,0.006057935143442623,11,14,15,
6840,0,0,0,27382,0,0,0,0,8.157352782,0.033303450700757575,0.0163088011219963,None,12,13,15,
13639,0,0,0,23589,0,0,0,0,9.157433188,0.032513704454849496,0.01655199052525252,None,7,7,12,
14258,0,0,0,28011,0,0,0,0,10.176157874,0.03315162453703703,0.016321746675799085,None,8,7,14,
13936,0,0,0,29066,0,0,0,0,11.226415387,0.03300688795467422,0.016215075701244815,None,13,15,15,
13431,0,0,0,26737,0,0,0,0,12.226551141,0.033446959198412694,0.01624834822349936,None,7,8,13,
14807,0,0,0,26210,0,1284,0,0,13.238867431,0.0332595492676399,0.01622782837054632,0.005913447920792081,8,8,13,
12954,0,0,0,26947,0,0,0,0,14.286234467,0.033539342954233414,0.01623748037915743,None,7,8,12,
14340,0,0,0,29241,0,0,0,0,15.33121556,0.033265980838641185,0.0161626691642562,None,7,8,12,
14219,0,0,0,27792,0,3139,0,0,16.382147099,0.033030284043564354,0.01613551829388943,0.00602332523149905,7,8,12,
13096,0,0,0,25038,0,41471,0,0,17.395816582,0.03374329745801526,0.016149905951241956,0.0068740760381426165,8,8,13,
11588,0,0,0,27792,0,9580,0,0,18.413175299,0.03358065519133574,0.016122885103478268,0.008204144006462029,7,8,12,
10795,0,0,0,26210,0,112996,0,0,19.428048007,0.0334028231552901,0.016134372755996697,0.008172308239247304,7,8,13,
8649,0,0,0,26210,0,112896,0,0,20.436968452,0.034130989025041726,0.016159927458201898,0.00820839713093858,6,8,13,
15854,0,0,0,27659,0,103114,0,0,21.448183813,0.0336041257429467,0.016118981174436095,0.008266733146216764,7,8,12,
13971,0,0,0,26620,0,81669,0,0,22.464359707,0.03358555011544227,0.01610251131366907,0.008464995121973927,8,8,12,
15329,0,0,0,26210,0,55277,0,0,23.480997315,0.03320494687375886,0.016117976551414774,0.008827646255487267,8,8,12,
16914,0,0,0,27382,0,77579,0,0,24.504189479,0.03263938440829987,0.016091536217736603,0.008984851447518306,7,8,12,
10034,0,0,0,26210,0,78767,0,0,25.516221436,0.0328584552012987,0.01609593849235669,0.00914898847568389,6,8,12,
8455,0,0,0,27182,0,94070,0,0,26.523997004,0.032682212723404255,0.016100318212139794,0.009097677104519773,7,8,12,
2762,0,0,0,27097,0,58202,0,0,27.531561902,0.033592848075776394,0.016109135014775417,0.0093180019925826,7,8,12,
6285,0,0,0,26210,0,111075,0,0,28.544135217,0.03430722727675276,0.016109696288406628,0.009266519407129454,7,8,12,
6563,0,0,0,26210,0,105758,0,0,29.552870008,0.035031599434466015,0.01611239127900553,0.009235561921774663,7,8,11,
8383,0,0,0,26620,0,71918,0,0,30.577219465,0.03533659896090047,0.016104149340641714,0.009346347808569837,6,7,13,
7169,0,0,0,27382,0,67551,0,0,31.584447484,0.035763767383720925,0.016101446433229815,0.009501975272824346,8,9,13,
4950,0,0,0,26210,0,60981,0,0,32.59300012,0.03644947147580645,0.016097543365143144,0.009670572573045268,5,8,13,
5118,0,0,0,25858,0,110241,0,0,33.605538409,0.03697667821689498,0.01611528626110298,0.009606003171761284,7,8,13,
9155,0,1433,0,26210,0,122822,0,0,34.60863378,0.03731103077939529,0.016138922231973437,0.009478634620611038,7,8,13,
9260,0,4786,0,25800,0,116996,0,0,35.612296436,0.03716722771366594,0.01614782866020314,0.009386230647565708,7,8,13,
8068,0,8968,0,27382,0,122036,0,0,36.617315413,0.03540738263078471,0.016127637213195697,0.009280728483910393,7,8,13,
9010,0,4528,0,27382,0,74813,0,0,37.621256502,0.034888287999035685,0.016107560344978167,0.009344681846425772,8,8,12,
4167,0,0,0,27659,0,31973,0,0,38.629319642,0.03503848842358491,0.01610785515051021,0.009600369222308294,8,8,13,
7160,0,919,0,26210,0,69622,0,0,39.645519214,0.03507075050873966,0.01611283255993364,0.00968412721066467,6,8,13,
7408,0,0,0,25323,0,96429,0,0,40.658290068,0.035116188104222824,0.01613086998014587,0.00968080113263463,7,7,12,
4336,0,1541,0,27507,0,72842,0,0,41.660618953,0.03440495503694159,0.016122959077865616,0.009737097970557315,7,14,13,
3064,0,11657,0,26972,0,82431,0,0,42.665920333,0.03254728433253969,0.016114732361250488,0.00977173506044143,8,11,14,
2926,0,15363,0,24276,0,80269,0,0,43.67241259,0.030470177087082734,0.01616500249829868,0.009773753810571245,12,14,15,
3064,0,14851,0,26747,0,83011,0,0,44.675594332,0.028712126997995996,0.016172447867603554,0.00976614147030804,11,13,15,
3064,0,19102,0,29668,0,85180,0,0,45.680146115,0.026853445572649574,0.016125026556116927,0.009768234952923081,7,8,13,
3064,0,3666,0,29091,0,86381,0,0,46.688368548,0.02668355370267063,0.01610167637940762,0.009754494795352998,12,14,15,
3064,0,10726,0,27299,0,64589,0,0,47.690568543,0.025800883246629217,0.0160940593085951,0.009814995856893547,7,8,13,
3064,0,4045,0,27744,0,98484,0,0,48.70602838,0.025770307593956047,0.016076323940182494,0.009778970944303801,7,8,13,
3064,0,6369,0,26772,0,84190,0,0,49.728247127,0.02558076171138429,0.01607228285988738,0.009783226931855503,7,8,12,
3130,0,3304,0,28069,0,103108,0,0,50.733832568,0.025498028524281985,0.016066688084360806,0.009748117850928386,7,8,13,
54,0,5342,0,24771,0,65813,0,0,51.736345901,0.025642590500515466,0.016095785159387952,0.009810988674031717,7,8,12,
0,0,9800,0,29745,0,30899,0,0,52.753546095,0.025267432727636183,0.01606450725249688,0.00997230717267113,7,8,12,
0,0,8414,0,19519,0,66595,0,0,53.788276175,0.02503639799609756,0.016055130710899018,0.010040314778030307,8,8,13,
0,0,12734,0,0,0,46113,0,0,54.796223767,0.024480595917878933,None,0.010142065077899456,7,8,12,
0,0,15735,0,0,0,53792,0,0,55.797511846,0.02377335828667263,None,0.010222364346389233,8,8,13,
0,0,7967,0,0,0,34434,0,0,56.826307746,0.023527675888791597,None,0.01032491881425121,7,8,12,
0,0,0,0,0,0,36609,0,0,57.856273561,None,None,0.01042884610774732,7,8,13,
0,0,0,0,0,0,36764,0,0,58.864287317,None,None,0.010526174867121358,8,8,14,
0,0,0,0,0,0,43327,0,15949,59.897912262,None,None,0.0103739476582049,7,8,12,
0,0,0,0,0,0,39794,0,21222,60.920247767,None,None,0.010177492275179468,8,9,14,
0,0,0,0,0,0,9332,0,19459,61.936342799,None,None,0.010070779964180364,7,8,12,
0,0,0,0,0,0,14771,0,20950,62.946353785,None,None,0.009909210642639596,7,8,12,
0,0,0,0,0,0,14812,0,20884,63.95347279,None,None,0.009773005212828562,7,8,12,
0,0,0,1284,0,0,7056,0,24682,64.981422752,None,0.01598315139295559,0.00960500893613001,8,8,12,
0,0,0,0,0,0,3202,0,23265,65.992019507,None,None,0.00946877618557078,7,8,13,
0,0,0,13767,0,0,4120,0,22573,67.018352571,None,0.01594460825597579,0.009333665439166524,7,8,12,
0,0,0,264,0,0,3064,0,24682,68.041310392,None,0.01606156849546554,0.009204284015721124,7,8,12,
0,0,0,32215,0,0,3064,0,25094,69.056301234,None,0.015932698687111113,0.009074829102364812,7,8,12,
0,0,0,39343,0,0,3064,0,25967,70.069791844,None,0.015961547328671333,0.008949801626502165,6,9,12,
0,0,0,32752,0,0,3202,0,25094,71.083404623,None,0.01601062925395002,0.008836102795867641,8,8,13,
0,0,0,35758,0,0,2926,0,24748,72.107335014,None,0.01607447520289034,0.008734984161635982,7,8,13,
0,0,0,39847,0,0,3064,0,24682,73.116232191,None,0.016079406837001955,0.008639772703154807,7,8,13,
0,0,0,41896,0,0,3064,0,24916,74.126314251,None,0.016080934345300085,0.008546967299172141,7,8,13,
0,0,0,45496,0,0,138,0,25733,75.126390951,None,0.016066127217765815,0.008479898462728163,7,8,13,
0,0,0,36984,0,0,0,0,25094,76.138353079,None,0.01609020160922588,0.008414745704625854,7,8,12,
0,0,0,37218,0,0,0,0,24336,77.14828206,None,0.016095642568027216,0.00836707090468584,7,8,12,
0,0,0,41423,0,0,0,0,24682,78.158321099,None,0.01608900545225226,0.008315980209923168,8,8,13,
0,0,0,33457,0,0,0,0,25028,79.165781971,None,0.01611057118899037,0.008259025399949051,7,8,12,
0,0,0,30558,0,0,0,0,26033,80.178286882,None,0.016167646389223068,0.008204136826769692,7,8,13,
0,0,0,32640,0,0,0,0,25160,81.198272715,None,0.016206329947055922,0.008153211303000733,7,8,12,
0,0,0,35020,0,0,0,0,25967,82.212296973,None,0.016241265560927972,0.008102779997610514,8,8,12,
0,0,0,46972,0,0,0,0,25094,83.228286499,None,0.016216752959164075,0.008053772776659252,7,7,13,
0,0,0,34711,0,0,0,0,22985,84.24632066,None,0.016244571397058833,0.008024530979882745,7,8,12,
0,0,10085,33127,0,0,0,0,25967,85.256361211,0.023305678982051287,0.016285274509022743,0.007980578342802387,7,8,12,
0,0,10523,36154,0,0,0,0,24682,86.267362098,0.023014941037822118,0.016300984844588355,0.007939147489046247,7,8,13,
