UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time,UE1-Jitter,UE2-Jitter,UE3-Jitter,UE1-CQI,UE2-CQI,UE3-CQI
3064,0,759,0,26822,0,101734,0,0,296.753963578,0.018670747731252817,0.015603355988116237,0.010338397759743446,15,15,12,
3064,0,304,0,27435,0,86961,0,0,297.769374482,0.018794389927390534,0.015606872275578729,0.010317482860576899,15,13,8,
3202,0,2682,0,25613,0,96848,0,0,298.779432533,0.018872393228552435,0.015619044162002887,0.010280766094101107,15,13,8,
1942,0,7307,0,28374,0,95123,0,0,299.806010104,0.018858701580631024,0.01561435998429187,0.010236041319279842,15,12,8,
0,0,1846,0,24472,0,95219,0,0,300.807356404,0.018953166542807102,0.01562742904174612,0.010205386633414784,15,13,8,
0,0,919,0,6592,0,78721,0,0,301.835990738,0.018953166542807102,0.015709269134094084,0.010196294215605296,15,12,8,
0,0,0,0,1084,0,71553,0,0,302.840962021,None,0.015714661962205775,0.01020884236259054,15,12,8,
0,0,11431,0,1084,0,58569,0,0,303.858320752,0.01880601782815869,0.01572613625332693,0.010261756966652678,15,13,8,
0,0,15101,0,1084,0,84042,0,0,304.874057371,0.01862885448342133,0.015732965230458473,0.010250166909688012,15,12,8,
0,0,4537,0,0,0,45489,0,5297,305.894921156,0.01862231172732998,None,0.01025863870209339,15,13,8,
0,0,0,0,0,0,33907,0,17770,306.921176762,None,None,0.010138852814865386,15,12,8,
0,0,0,0,1084,0,45565,0,20744,307.929286397,None,0.01574120993087879,0.009975250979484276,15,13,8,
0,0,0,0,1084,0,34515,0,24682,308.964019057,None,0.015747510434101098,0.009785375121942375,15,13,8,
0,0,0,0,0,0,27274,0,19805,309.976039528,None,None,0.009638100001751308,15,13,8,
0,0,0,0,0,0,15173,0,24270,311.004125408,None,None,0.009505338727103114,15,12,8,
0,0,0,0,1084,0,15527,0,25919,312.014071934,None,0.015755137990265844,0.009343733174610966,15,12,8,
0,0,0,1998,1084,0,3064,0,25967,313.014097916,None,0.015902645212564882,0.009217416528337819,15,13,8,
0,0,0,5563,0,0,3064,0,21568,314.036061027,None,0.01602152462110192,0.009127111472024711,15,13,8,
0,0,0,15853,0,0,3064,0,20810,315.038257262,None,0.016071776799628873,0.009055257595625924,15,13,8,
0,0,0,264,1084,0,3064,0,21090,316.039036801,None,0.016193074282603602,0.008986073564615818,15,13,8,
0,0,0,0,1084,0,3064,0,19673,317.054071245,None,0.016200610165122694,0.008926977562077386,15,13,8,
0,0,0,1535,0,0,3064,0,17762,318.054133494,None,0.01618445120346416,0.00888855558006765,15,13,8,
0,0,0,46107,0,0,3064,0,22919,319.085122535,None,0.016110812287916523,0.008811216397744454,15,12,8,
0,0,0,47739,1084,0,3064,0,22573,320.097522595,None,0.01604616044065905,0.00874126612306864,15,12,7,
0,0,0,35137,1084,0,3064,0,25028,321.099037712,None,0.016050194638620334,0.008652382445986633,15,12,8,
0,0,0,30402,0,0,2368,0,23398,322.12406359,None,0.01608101383405729,0.00859198203995901,15,12,7,
0,0,0,26153,0,0,0,0,23133,323.132031836,None,0.016120751759131878,0.008545486300778298,15,12,8,
0,0,0,24868,0,0,0,0,24608,324.136985547,None,0.01617260730255314,0.008494875355755032,15,12,8,
0,0,0,22124,1084,0,0,0,21362,325.161240757,None,0.016228389629848173,0.008466187991906248,15,12,8,
0,0,0,16127,0,0,0,0,24682,326.164027323,None,0.016301045599287762,0.00841718250929543,15,12,8,
0,0,0,15012,0,0,0,0,22853,327.164034416,None,0.01641292366395829,0.008382734377020572,15,12,8,
0,0,0,24608,0,0,0,0,24270,328.164065743,None,0.016446788881443263,0.00834418783538812,15,12,9,
0,0,0,18605,1084,0,0,0,19665,329.179004195,None,0.016535559203153763,0.00833132379123102,15,12,8,
0,0,0,29854,0,0,0,0,24410,330.191242898,None,0.01655064744361203,0.00829177982015897,15,12,6,
0,0,0,12402,0,0,0,0,24954,331.19604832,None,0.016643331181415005,0.008249205186585758,15,13,8,
0,0,0,30218,0,0,0,0,24822,332.221220784,None,0.01667909076743253,0.008207780585337299,15,12,8,
0,0,0,39972,0,0,0,0,24682,333.230219189,None,0.01666804892304653,0.008170483510088854,15,11,8,
0,0,7007,42230,0,0,0,0,24616,334.252547211,0.018661317094394676,0.01666546472464895,0.008132143329257007,15,13,8,
0,0,14104,42258,0,0,0,0,24270,335.257020898,0.018451907295259518,0.01665058449451181,0.008097671798018591,15,13,8,
0,0,14785,12882,0,0,0,0,24748,336.266047543,0.018294513520641296,0.016743030893069655,0.008061847202385673,15,13,7,
0,0,11661,23964,0,0,0,0,25028,337.274024119,0.01821083462203793,0.01680909746824333,0.008023591033620006,15,12,8,
0,0,14785,14399,0,0,0,0,20876,338.296126493,0.018035598587209326,0.016906513112355245,0.008012764381930377,15,13,8,
0,0,9867,33099,0,0,0,0,24962,339.299139572,0.018034503817414674,0.016923037685139915,0.007975766493359885,15,12,8,
0,0,17432,26806,0,0,0,0,22507,340.307233957,0.017826067136397766,0.01694903958820242,0.007955355779440643,15,12,8,
0,0,16117,24306,0,0,0,0,25094,341.313088483,0.017654074486113672,0.01700481232557706,0.007920378535622233,15,14,10,
0,0,14170,30336,0,0,0,0,26033,342.336154632,0.017499392230254835,0.017019170093618537,0.00788577178418048,15,15,7,
0,0,13769,18694,0,0,0,0,19805,343.366093382,0.017402247687310905,0.017083083567277977,0.007876268732504021,15,15,14,
0,0,15801,9828,0,0,0,0,22985,344.375116912,0.017252781131179035,0.017201583314808075,0.00785678480953221,15,15,14,
0,0,17696,10560,0,0,0,0,25967,345.391312656,0.017069496243455946,0.017317152288239497,0.007824347369587894,15,14,9,
0,0,8749,21776,0,0,0,0,14104,346.397389847-,0.016989031965102493,0.017320997219035624,0.007889172522590103,15,13,8,
0,0,0,0,0,0,0,0,66,347.916071819-,0.016989031965102493,0.017320997219035624,0.007889172522590103,15,13,8,
0,0,5553,16403,0,0,0,0,20678,347.917064011,0.01693826837125547,0.017386302663339823,0.007882131593574234,15,13,6,
0,0,9482,16514,0,0,0,0,18108,348.926079722,0.016908550898132715,0.017453727239496494,0.007883127138617206,15,12,8,
0,0,12753,5838,0,0,0,0,1681,349.947108086,0.016822841424018402,0.017562833475424273,0.007902770247346256,15,14,9,
0,0,10578,11930,0,0,0,0,12275,350.957064659-,0.016903827095307675,0.017584753536740026,0.007887715422690766,15,12,8,
0,0,66,0,0,0,0,0,0,352.667099991-,0.016903827095307675,0.017584753536740026,0.007887715422690766,15,12,8,
0,0,2989,26197,0,0,0,0,24616,352.674046499,0.01696445150162075,0.01759396722785247,0.007861384130302034,15,12,8,
0,0,4822,18237,0,0,0,0,26247,353.68481459,0.01705240947836616,0.017658941214111875,0.007832058524076788,15,13,8,
0,0,2114,14141,0,0,0,0,12135,354.714105241,0.01714652189904855,0.017757728758698233,0.007862802848715048,15,12,8,
0,0,7886,16176,0,0,0,0,15859,355.721307569,0.01720345826057693,0.017767555287626514,0.007846898139732397,15,13,8,
0,0,11056,1166,0,0,0,0,0,356.955078642,0.01717419993969611,0.017835530321894246,None,15,13,8,
0,0,17630,18577,0,0,0,0,0,358.144139431,0.017009098693801468,0.017902059538212164,None,15,12,8,
0,0,3790,8400,0,0,0,0,0,359.155036695,0.016977043309715355,0.018045379688468696,None,15,12,8,
0,0,0,11606,0,0,0,0,0,360.392846412,None,0.018182835452676245,None,15,12,8,
0,0,0,9255,0,0,0,0,0,361.503721207,None,0.018292132546485977,None,15,13,8,
0,0,0,13793,0,0,0,0,0,362.592880138,None,0.01839916820070833,None,15,12,8,
0,0,0,8231,0,0,0,0,0,363.762871465,None,0.018482338431928768,None,15,12,8,
0,0,0,7884,0,0,0,0,0,364.781080741,None,0.018569484626274394,None,15,13,8,
0,0,0,3202,0,0,0,0,0,365.831066621,None,0.018669520458950824,None,15,13,8,
0,0,0,3202,0,0,0,0,0,366.888431069,None,0.018768988868093528,None,15,13,8,
0,0,0,3202,0,0,0,0,0,367.946780378,None,0.01886805934881793,None,15,12,8,
0,0,0,3202,0,0,0,0,0,369.006937719,None,0.018966259869214235,None,15,12,8,
0,0,0,3202,0,0,0,0,0,370.066321325,None,0.019063896349745552,None,15,12,8,
0,0,0,3368,0,0,0,0,0,371.116164871,None,0.019159287060333492,None,15,12,8,
0,0,0,3202,0,0,0,0,0,372.186164351,None,0.019255341208862766,None,15,12,8,
0,0,0,3202,0,0,0,0,0,373.245512794,None,0.01935066424561683,None,15,12,8,
0,0,0,3202,0,0,0,0,0,374.304424559,None,0.01944529977547714,None,15,12,8,
