UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,UE1-Jitter,UE2-Jitter,UE3-Jitter,UE1-CQI,UE2-CQI,UE3-CQI
4872.0,0.0,0.0,0.0,27807.0,0.0,63982.0,0.0,0.0,0.038233333882770344,0.017632991662154297,0.010671055024266653,5.0,7.0,12.0
5830.0,0.0,0.0,0.0,27028.0,0.0,105745.0,0.0,0.0,0.035153643810807544,0.01799871187692986,0.009118439611784742,7.0,8.0,13.0
8671.0,0.0,1258.0,0.0,26715.0,0.0,119969.0,0.0,0.0,0.03820222227036422,0.017267893564197823,0.010043118626147143,6.0,8.0,13.0
8787.0,0.0,4974.0,0.0,26110.0,0.0,114757.0,0.0,0.0,0.03629102645930995,0.01601933769162634,0.010311084191940892,8.0,8.0,11.0
8149.0,0.0,9118.0,0.0,27624.0,0.0,125955.0,0.0,0.0,0.03282887851752746,0.015148536845799565,0.010847947737728679,7.0,9.0,13.0
8926.0,0.0,4037.0,0.0,26562.0,0.0,81201.0,0.0,0.0,0.033430447522206475,0.014181706879823933,0.009869099101371214,8.0,7.0,12.0
4147.0,0.0,0.0,0.0,26392.0,0.0,37168.0,0.0,0.0,0.032645328026708144,0.015874151842737556,0.010717610332792341,9.0,8.0,14.0
7189.0,0.0,1230.0,0.0,25218.0,0.0,65213.0,0.0,0.0,0.039432469128559376,0.012691430806432506,0.009653474093490513,6.0,8.0,12.0
7751.0,0.0,0.0,0.0,24747.0,0.0,95653.0,0.0,0.0,0.039395683911022675,0.014084306389756544,0.010529150354435416,8.0,8.0,13.0
4183.0,0.0,1209.0,0.0,27792.0,0.0,72062.0,0.0,0.0,0.038134016498927566,0.01461835927905901,0.010427862248589175,6.0,15.0,12.0
2445.0,0.0,11148.0,0.0,28646.0,0.0,79636.0,0.0,0.0,0.035036344835228946,0.01720107166487857,0.008499646041327339,10.0,11.0,14.0
2284.0,0.0,15506.0,0.0,26410.0,0.0,81352.0,0.0,0.0,0.02859754107830385,0.015866008945306917,0.0107066830374155,12.0,15.0,15.0
3293.0,0.0,14980.0,0.0,25932.0,0.0,84785.0,0.0,0.0,0.033828833141017874,0.01428844092910622,0.009695847346672363,12.0,13.0,15.0
2998.0,0.0,19144.0,0.0,30879.0,0.0,87179.0,0.0,0.0,0.026075439496977243,0.0178071526202208,0.010810235706084767,7.0,9.0,14.0
2872.0,0.0,3003.0,0.0,28126.0,0.0,82390.0,0.0,0.0,0.02927848841338221,0.015913556966328755,0.010585851250834371,12.0,15.0,14.0
2679.0,0.0,10238.0,0.0,28631.0,0.0,65171.0,0.0,0.0,0.02724653262431855,0.01729304940992696,0.009868988245639592,9.0,7.0,13.0
3766.0,0.0,3992.0,0.0,27182.0,0.0,102306.0,0.0,0.0,0.027869873733795316,0.01923429072324921,0.008775465332140901,8.0,8.0,12.0
3291.0,0.0,6252.0,0.0,26932.0,0.0,80687.0,0.0,0.0,0.024584272166290312,0.015410424746268733,0.00960518103302648,7.0,8.0,12.0
3360.0,0.0,3205.0,0.0,28364.0,0.0,101791.0,0.0,0.0,0.028408172745547258,0.016694318954816503,0.008559572929926458,6.0,8.0,12.0
0.0,0.0,5385.0,0.0,24906.0,0.0,63226.0,0.0,0.0,0.021471529393122052,0.015886646155168414,0.010245301245181962,6.0,9.0,14.0
0.0,0.0,9789.0,0.0,27409.0,0.0,40100.0,0.0,0.0,0.025474429336968543,0.017323382903627123,0.011024018828698613,7.0,9.0,14.0
0.0,0.0,8898.0,0.0,19256.0,0.0,65987.0,0.0,0.0,0.02885401532575827,0.018075448901615866,0.008782900888998354,7.0,9.0,13.0
0,0,13264,0,0,0,43506,0,0,0.02299120357834795,None,0.0119561045048078,7,8,14
0,0,16254,0,0,0,55850,0,0,0.02274041551365737,None,0.010212222150011514,8,9,12
0,0,8104,0,0,0,31830,0,0,0.02410085015756777,None,0.008093916170714425,7,8,13
0,0,0,0,0,0,36264,0,0,None,None,0.008998167534396098,6,7,15
0,0,0,0,0,0,36643,0,0,None,None,0.00944172918804721,8,8,15
0,0,0,0,0,0,46546,0,15600,None,None,0.009920655240968369,7,9,13
0,0,0,0,0,0,41561,0,22659,None,None,0.01182064882432201,8,8,14
0,0,0,0,0,0,11703,0,17536,None,None,0.010420818347381334,8,9,13
0,0,0,0,0,0,12274,0,19486,None,None,0.010998438183657422,7,9,12
0,0,0,0,0,0,9012,0,21908,None,None,0.009739112580987138,6,8,12
0,0,0,2069,0,0,5659,0,24346,None,0.01471253727655828,0.010178483832658477,9,8,9
0,0,0,0,0,0,1136,0,23882,None,None,0.010527058840093976,7,8,9
0,0,0,15081,0,0,7388,0,24129,None,0.015214649844923711,0.009206344008459004,7,6,10
0,0,0,1202,0,0,2028,0,25027,None,0.016299779372065285,0.008365289402881114,7,7,12
0,0,0,32660,0,0,1081,0,24367,None,0.015659130608680034,0.006858039162296433,8,8,12
0,0,0,38810,0,0,5801,0,27581,None,0.01496381164264083,0.008763824285750425,7,10,15
0,0,0,33457,0,0,105,0,24531,None,0.016047235252529532,0.010246087124238384,9,8,13
0,0,0,34373,0,0,2803,0,25691,None,0.015912518612788855,0.0086585801696074,7,8,13
0,0,0,40611,0,0,3971,0,24759,None,0.016623470039246812,0.008806621977056183,7,9,12
0,0,0,42944,0,0,1086,0,26270,None,0.013573351263413783,0.008720032388731232,7,8,14
0,0,0,47115,0,0,0,0,25733,None,0.016218053574360663,0.009578448814770896,8,8,12
0,0,0,35923,0,0,0,0,26068,None,0.013616308700576247,0.009981088620371144,8,8,13
0,0,0,36782,0,0,0,0,25382,None,0.016452559887649158,0.009385313611881555,7,9,12
0,0,0,41839,0,0,0,0,24213,None,0.018654684938390717,0.008565618299657756,7,8,15
0,0,0,33086,0,0,0,0,24739,None,0.016870101572921077,0.008242985812826929,6,8,14
0,0,0,30766,0,0,0,0,25162,None,0.016680717030717957,0.00793279610242721,6,9,13
0,0,0,34981,0,0,0,0,25161,None,0.019243519072907167,0.006692930883774509,8,8,13
0,0,0,35211,0,0,0,0,26168,None,0.017165375501478133,0.00800179547454919,9,8,11
0,0,0,47128,0,0,0,0,24568,None,0.019042346937306956,0.008505941730389406,7,7,14
0,0,0,35502,0,0,0,0,21945,None,0.014294242817019761,0.007942157295918042,7,9,11
0.0,0.0,10005.0,33186.0,0.0,0.0,0.0,0.0,26100.0,0.019501823759843537,0.017355603491581977,0.006496301429764441,8.0,7.0,14.0
0.0,0.0,10797.0,33841.0,0.0,0.0,0.0,0.0,24509.0,0.023162467965461394,0.015827390355937384,0.008153336799390861,5.0,8.0,13.0
0.0,0.0,8189.0,48770.0,0.0,0.0,0.0,0.0,26863.0,0.01871847909130124,0.0150273825639679,0.006983799791131383,7.0,9.0,13.0
0.0,0.0,4997.0,31096.0,0.0,0.0,0.0,0.0,22539.0,0.021935985051965267,0.01752594738587619,0.007737069691439586,6.0,5.0,13.0
0.0,0.0,1308.0,39215.0,0.0,0.0,0.0,0.0,24866.0,0.02705713673262057,0.015093735668550193,0.007711385172549407,8.0,7.0,13.0
0.0,0.0,6716.0,37313.0,0.0,0.0,0.0,0.0,26089.0,0.02719419725177705,0.015849919875565898,0.007647309724735216,6.0,5.0,13.0
0.0,0.0,214.0,33324.0,0.0,0.0,0.0,0.0,24390.0,0.020978793056385763,0.014748415125248746,0.007478538532177041,9.0,9.0,14.0
0.0,0.0,9644.0,31874.0,0.0,0.0,0.0,0.0,18405.0,0.022861173669470932,0.016028200226508287,0.008134674026510854,7.0,7.0,12.0
0.0,0.0,3731.0,26953.0,0.0,0.0,0.0,0.0,25154.0,0.02742656292915342,0.016395964956204108,0.007955409294780722,8.0,9.0,14.0
0.0,0.0,9730.0,12225.0,0.0,0.0,0.0,0.0,21894.0,0.021334376442958786,0.017864528913919566,0.007845410266833965,9.0,9.0,11.0
0.0,0.0,4505.0,29833.0,0.0,0.0,0.0,0.0,25989.0,0.023537362010035097,0.014710055842962593,0.007142145939943574,7.0,5.0,12.0
0.0,0.0,1971.0,26330.0,0.0,0.0,0.0,0.0,25686.0,0.020482527649827123,0.014582791749887598,0.00914319598554928,7.0,7.0,13.0
0.0,0.0,12722.0,21478.0,0.0,0.0,0.0,0.0,22131.0,0.020387201899287777,0.01696667511168626,0.008372950834837169,14.0,14.0,15.0
0.0,0.0,11840.0,26213.0,0.0,0.0,0.0,0.0,22815.0,0.022092776449126827,0.014779775704727133,0.006900726862678377,13.0,7.0,15.0
0.0,0.0,3545.0,10902.0,0.0,0.0,0.0,0.0,4246.0,0.0231958673334453,0.019027399758031756,0.008625086642225175,11.0,15.0,12.0
0.0,0.0,7141.0,22895.0,0.0,0.0,0.0,0.0,17417.0,0.0229021331781279,0.016267067853749043,0.008821629102207424,7.0,8.0,14.0
0.0,0.0,17199.0,24542.0,0.0,0.0,0.0,0.0,25863.0,0.023617461184652307,0.017260297180178713,0.0076167479322190885,8.0,7.0,15.0
0.0,0.0,17971.0,19891.0,0.0,0.0,0.0,0.0,26034.0,0.02107974902289571,0.015266173599490654,0.008770706478794632,6.0,8.0,12.0
0.0,0.0,1105.0,13560.0,0.0,0.0,0.0,0.0,22033.0,0.022100611036517698,0.016731575339178496,0.009704872088342557,7.0,9.0,11.0
0,0,0,16486,0,0,0,0,17505,None,0.015057204350297145,0.007127030103992205,7,8,12
0.0,0.0,2884.0,11350.0,0.0,0.0,0.0,0.0,21100.0,0.022298854370808575,0.016797398140661536,0.007689648820353388,7.0,4.0,12.0
0.0,0.0,1459.0,15848.0,0.0,0.0,0.0,0.0,23752.0,0.023842011524003295,0.017835808831944737,0.007738071662559579,8.0,8.0,11.0
0.0,0.0,7263.0,18628.0,0.0,0.0,0.0,0.0,25148.0,0.01941236657602151,0.017036148081035103,0.007015997423141446,5.0,8.0,13.0
0.0,0.0,7992.0,5868.0,0.0,0.0,0.0,0.0,22016.0,0.017487125379961832,0.014081694734457605,0.008390685312286178,7.0,8.0,12.0
0,0,0,12936,0,0,0,0,11740,None,0.014419677356737293,0.0077480135182031,6,7,12
0,0,0,32460,0,0,0,0,0,None,0.020550198860142414,None,8,8,12
0,0,0,37436,0,0,0,0,0,None,0.018753861844143016,None,7,8,11
0,0,0,25337,0,0,0,0,0,None,0.016688442309366603,None,6,10,11
0,0,0,13209,0,0,0,0,0,None,0.019916909051359642,None,7,9,11
0,0,0,17345,0,0,0,0,0,None,0.019035076203876313,None,7,8,15
0,0,0,8788,0,0,0,0,0,None,0.017048532991225603,None,8,9,11
0,0,0,18506,0,0,0,0,0,None,0.01987860605905469,None,8,9,13
0,0,0,9534,0,0,0,0,0,None,0.019362739700095024,None,7,9,11
27421,0,0,0,27932,0,0,0,0,0.021149693420085987,0.018548786445599687,None,13,15,14
6419,0,0,0,23159,0,0,0,0,0.029429280703610363,0.017182761804070502,None,8,8,15
10318,0,0,0,28925,0,0,0,0,0.027256419894317853,0.016388217741449156,None,10,15,15
10618,0,0,0,27612,0,0,0,0,0.030454266042940274,0.016458493113196825,None,4,7,13
12585.0,0.0,0.0,0.0,25462.0,0.0,0.0,0.0,25254.0,0.028875004402320652,0.01581365808529157,0.006737315551239837,7.0,7.0,14.0
10136.0,0.0,0.0,0.0,24866.0,0.0,0.0,0.0,26042.0,0.030207781194612985,0.018024545110194672,0.005727992545818242,7.0,8.0,12.0
11136.0,0.0,0.0,0.0,26989.0,0.0,0.0,0.0,23916.0,0.03645720550560202,0.0177437778057482,0.006350291466115658,8.0,8.0,12.0
12130.0,0.0,0.0,0.0,29653.0,0.0,0.0,0.0,0.0,0.030428313542698714,0.016191187267295806,0.005841428939092831,12.0,13.0,15.0
6752,0,0,0,24383,0,0,0,0,0.033969361270129186,0.018056291147206072,None,12,14,15
14302,0,0,0,25006,0,0,0,0,0.0366079372894476,0.015981183069925756,None,8,7,12
14233,0,0,0,28783,0,0,0,0,0.0319677881830829,0.015931520865398445,None,9,6,12
14173,0,0,0,31464,0,0,0,0,0.03211448783597831,0.014988568872119527,None,15,15,15
12646,0,0,0,28719,0,0,0,0,0.035940266406454945,0.018034873231338684,None,7,9,11
14341.0,0.0,0.0,0.0,26303.0,0.0,0.0,0.0,0.0,0.03440919391848289,0.01661094996393021,0.0056721310875164155,8.0,8.0,13.0
12941,0,0,0,23321,0,0,0,0,0.03374049870426508,0.013690006131800065,None,7,7,14
14929,0,0,0,30332,0,0,0,0,0.028192074266695448,0.01631441422960229,None,6,9,11
13176.0,0.0,0.0,0.0,28581.0,0.0,3753.0,0.0,0.0,0.03167220241395745,0.015407934916373312,0.006943209711435065,6.0,9.0,9.0
13004.0,0.0,0.0,0.0,26098.0,0.0,42127.0,0.0,0.0,0.03763208327584707,0.017238151284073827,0.007580155932997692,7.0,8.0,12.0
11624.0,0.0,0.0,0.0,28784.0,0.0,6359.0,0.0,0.0,0.030078378413698904,0.01658311299296212,0.006625490973867301,8.0,8.0,14.0
10408.0,0.0,0.0,0.0,25584.0,0.0,113292.0,0.0,0.0,0.0304354132327044,0.0165326670858471,0.008311709807060093,7.0,8.0,13.0
8780.0,0.0,0.0,0.0,25961.0,0.0,111567.0,0.0,0.0,0.040277565133108116,0.015516956665141138,0.008617901400696097,5.0,9.0,13.0
15124.0,0.0,0.0,0.0,29199.0,0.0,94461.0,0.0,0.0,0.030383701030005685,0.016788666746523247,0.009087733595313759,5.0,7.0,11.0
14046.0,0.0,0.0,0.0,25706.0,0.0,80180.0,0.0,0.0,0.03016485567837418,0.0185999528979622,0.008685723614698332,9.0,10.0,11.0
15271.0,0.0,0.0,0.0,25414.0,0.0,52636.0,0.0,0.0,0.029807621671159454,0.016605172070697945,0.008595448894086663,8.0,9.0,12.0
17148.0,0.0,0.0,0.0,27036.0,0.0,82011.0,0.0,0.0,0.03582743439712933,0.018777496869242415,0.009266739679505026,8.0,8.0,12.0
9408.0,0.0,0.0,0.0,27446.0,0.0,79981.0,0.0,0.0,0.029686373952322237,0.014374313990246392,0.00781990447388893,4.0,9.0,11.0
8187.0,0.0,0.0,0.0,27052.0,0.0,93260.0,0.0,0.0,0.03801154946053315,0.017041148679732915,0.009694582740007009,7.0,8.0,11.0
2517.0,0.0,0.0,0.0,27478.0,0.0,58364.0,0.0,0.0,0.03131384038515024,0.014791804178187937,0.010645065817860627,8.0,8.0,11.0
5753.0,0.0,0.0,0.0,24921.0,0.0,107437.0,0.0,0.0,0.039638442987291814,0.014936807649582433,0.008197683260728287,7.0,9.0,12.0
7155.0,0.0,0.0,0.0,27218.0,0.0,103096.0,0.0,0.0,0.032669574202355445,0.017191367389150402,0.008171169947034467,8.0,9.0,12.0
8011.0,0.0,0.0,0.0,25575.0,0.0,70081.0,0.0,0.0,0.03542376249719424,0.016104708328214458,0.009269508036813184,7.0,7.0,11.0
7366.0,0.0,0.0,0.0,26254.0,0.0,72958.0,0.0,0.0,0.037365143460986475,0.014815744127689798,0.008494216082900422,7.0,10.0,12.0
4480.0,0.0,0.0,0.0,25680.0,0.0,59849.0,0.0,0.0,0.037416055281688974,0.013812238527551535,0.00873085739194252,6.0,7.0,12.0
4947.0,0.0,0.0,0.0,25417.0,0.0,109141.0,0.0,0.0,0.032750648580872954,0.01598746361556691,0.008940180965829247,7.0,8.0,12.0
8358.0,0.0,1599.0,0.0,25345.0,0.0,123268.0,0.0,0.0,0.03402101244043791,0.018863012054741387,0.009154107084366462,6.0,9.0,13.0
9490.0,0.0,5001.0,0.0,27253.0,0.0,114491.0,0.0,0.0,0.0412588570574209,0.018260190148812038,0.009380915709109811,7.0,7.0,11.0
7401.0,0.0,9004.0,0.0,27188.0,0.0,118853.0,0.0,0.0,0.0380912842892694,0.016470403988361894,0.00908550397422547,6.0,7.0,13.0
9238.0,0.0,4385.0,0.0,29355.0,0.0,76186.0,0.0,0.0,0.03544163653148219,0.016999794244786797,0.012057009978387918,8.0,7.0,10.0
3722.0,0.0,0.0,0.0,27102.0,0.0,36947.0,0.0,0.0,0.03472588690810688,0.013547702086166421,0.009740267153248385,8.0,8.0,14.0
6712.0,0.0,1365.0,0.0,26712.0,0.0,72700.0,0.0,0.0,0.03537358945005004,0.01493103192228354,0.011167456961601572,7.0,8.0,12.0
7260.0,0.0,0.0,0.0,26699.0,0.0,93569.0,0.0,0.0,0.03867793242748723,0.019120487928809875,0.010236864348530302,8.0,7.0,12.0
4890.0,0.0,1967.0,0.0,23230.0,0.0,73542.0,0.0,0.0,0.0312487186938329,0.01649349652965933,0.00978726823953876,7.0,14.0,14.0
4008.0,0.0,11649.0,0.0,25058.0,0.0,88743.0,0.0,0.0,0.030215872750603414,0.015521696297794967,0.008934080215745651,9.0,10.0,12.0
3361.0,0.0,15250.0,0.0,22893.0,0.0,80842.0,0.0,0.0,0.03173065680500791,0.01653385176365067,0.010270832969481919,12.0,12.0,14.0
2473.0,0.0,14092.0,0.0,26704.0,0.0,85730.0,0.0,0.0,0.03153743176031469,0.014876875358083361,0.010739589607104756,13.0,12.0,15.0
3020.0,0.0,19057.0,0.0,31944.0,0.0,88771.0,0.0,0.0,0.02850845315757134,0.016824155958560866,0.010388680303012855,6.0,7.0,14.0
3450.0,0.0,4110.0,0.0,28804.0,0.0,86896.0,0.0,0.0,0.023987424107129653,0.01731502198860754,0.00877039733222342,12.0,14.0,15.0
3258.0,0.0,10850.0,0.0,25906.0,0.0,62410.0,0.0,0.0,0.027335047642402327,0.01298659622295023,0.01014669861059743,7.0,8.0,12.0
3003.0,0.0,3661.0,0.0,25972.0,0.0,96801.0,0.0,0.0,0.02743219888987653,0.014877226317664185,0.007907478693927234,6.0,7.0,15.0
2965.0,0.0,6547.0,0.0,26499.0,0.0,80367.0,0.0,0.0,0.024355835205707322,0.014985630012744113,0.009699681591948901,7.0,8.0,13.0
3239.0,0.0,3649.0,0.0,26591.0,0.0,100566.0,0.0,0.0,0.024992172118056977,0.015627876237508546,0.009329707347035785,7.0,9.0,13.0
324.0,0.0,5230.0,0.0,25115.0,0.0,69688.0,0.0,0.0,0.02805921842780577,0.017869785957479668,0.01081470514437507,8.0,8.0,13.0
0.0,0.0,9455.0,0.0,28011.0,0.0,30920.0,0.0,0.0,0.0267697928866586,0.013842605172606581,0.009453904221549951,7.0,9.0,14.0
0.0,0.0,8250.0,0.0,21042.0,0.0,69727.0,0.0,0.0,0.02192426830649256,0.01948426383401792,0.010237741780179443,8.0,8.0,14.0
0,0,12539,0,0,0,46017,0,0,0.021345615596944922,None,0.010276876807902484,7,9,11
0,0,15600,0,0,0,55593,0,0,0.02655340130480453,None,0.008566658695534852,9,7,13
0,0,7638,0,0,0,31815,0,0,0.021952181764115508,None,0.01197084593234413,7,9,11
0,0,0,0,0,0,32026,0,0,None,None,0.008785173042907721,6,8,13
0,0,0,0,0,0,34841,0,0,None,None,0.011362750008633906,7,9,14
0,0,0,0,0,0,45185,0,18470,None,None,0.0109166013712121,7,8,12
0,0,0,0,0,0,36952,0,21636,None,None,0.010474209822702408,9,8,14
0,0,0,0,0,0,12120,0,20214,None,None,0.009500057561838214,7,7,14
0,0,0,0,0,0,19654,0,20780,None,None,0.009848881814550662,7,8,12
0,0,0,0,0,0,16727,0,22529,None,None,0.010976339849479188,7,8,12
0,0,0,3585,0,0,7082,0,23276,None,0.01371056108307273,0.010434745765276414,9,7,11
0,0,0,0,0,0,4491,0,23516,None,None,0.008575724361576506,7,8,14
0,0,0,13468,0,0,0,0,24626,None,0.016431079356001164,0.009263094876068424,7,9,13
0,0,0,862,0,0,0,0,24241,None,0.013620799801455474,0.009003086999179281,8,8,10
0,0,0,30108,0,0,3609,0,26917,None,0.015837971816931237,0.00838495083957235,8,7,15
0,0,0,38977,0,0,2142,0,25440,None,0.016002561497164846,0.007310249021909759,6,8,12
0,0,0,30905,0,0,0,0,25559,None,0.018526989025001283,0.00921994048070014,8,8,12
0,0,0,34058,0,0,1723,0,23808,None,0.01688208074021695,0.009181797996275966,8,8,12
0,0,0,38576,0,0,2058,0,23230,None,0.01722413122796587,0.008937606037969378,7,7,13
0,0,0,40811,0,0,812,0,25164,None,0.01630813085057365,0.009141160380943028,9,8,12
0,0,0,45940,0,0,0,0,25144,None,0.013681154904129019,0.008326451868037606,7,8,13
0,0,0,38095,0,0,0,0,24351,None,0.01698518326600668,0.00820144682865509,7,8,13
0,0,0,36596,0,0,0,0,24023,None,0.0163923685562162,0.006855491520221042,7,7,11
0,0,0,41404,0,0,0,0,26158,None,0.012370153177558471,0.00879304766179818,8,8,11
0,0,0,32084,0,0,0,0,25119,None,0.015581676770748676,0.007398414931062409,7,8,11
0,0,0,29151,0,0,0,0,26736,None,0.018939731643324482,0.0078672684694022,8,7,14
0,0,0,32923,0,0,0,0,25518,None,0.016574676749164536,0.00848487131550981,7,8,11
0,0,0,34016,0,0,0,0,26373,None,0.014748742130993506,0.008971805645801792,7,8,12
0,0,0,47074,0,0,0,0,25846,None,0.013424850786056996,0.007154430881133952,8,6,11
0,0,0,36633,0,0,0,0,23013,None,0.014837231160307518,0.00843613146764964,6,10,13
0.0,0.0,9997.0,32123.0,0.0,0.0,0.0,0.0,25206.0,0.02510484669436245,0.01646660249048116,0.0077039418207805205,7.0,8.0,13.0
0.0,0.0,10753.0,35557.0,0.0,0.0,0.0,0.0,24699.0,0.023640146523203443,0.0171650558075248,0.007254376853068981,7.0,8.0,13.0
0.0,0.0,7904.0,48197.0,0.0,0.0,0.0,0.0,26577.0,0.02380347595496363,0.018978450582501395,0.008662559074657591,8.0,8.0,11.0
0.0,0.0,4544.0,29094.0,0.0,0.0,0.0,0.0,24705.0,0.027209098877945176,0.014623298227431197,0.009024708217615484,8.0,5.0,13.0
0.0,0.0,565.0,42011.0,0.0,0.0,0.0,0.0,25811.0,0.02738476961969778,0.019674602559144893,0.006939893716826252,8.0,7.0,13.0
0.0,0.0,6555.0,40425.0,0.0,0.0,0.0,0.0,25098.0,0.021194262458448035,0.01616614320686717,0.007259411795667731,7.0,3.0,13.0
0.0,0.0,341.0,34232.0,0.0,0.0,0.0,0.0,25746.0,0.02363672368156468,0.015504319034345647,0.007636670823707976,9.0,8.0,14.0
0.0,0.0,9063.0,32707.0,0.0,0.0,0.0,0.0,19369.0,0.021827505997995333,0.016623013444610826,0.008080085570669374,8.0,9.0,15.0
0.0,0.0,3981.0,29234.0,0.0,0.0,0.0,0.0,25966.0,0.021306965909607536,0.016637208134316683,0.007549010818115267,7.0,8.0,13.0
0.0,0.0,9344.0,9782.0,0.0,0.0,0.0,0.0,19732.0,0.01869341969547247,0.01946165641254008,0.008235108422588502,7.0,9.0,12.0
0.0,0.0,4157.0,31194.0,0.0,0.0,0.0,0.0,25259.0,0.024130691435435503,0.015573442616656262,0.007763314176597662,8.0,3.0,12.0
0.0,0.0,2385.0,25890.0,0.0,0.0,0.0,0.0,24280.0,0.021845821958851836,0.014474134655452392,0.008508702343840277,8.0,8.0,13.0
0.0,0.0,12351.0,19769.0,0.0,0.0,0.0,0.0,20166.0,0.02439603100234758,0.019334764756781142,0.006277074444942439,12.0,15.0,15.0
0.0,0.0,11752.0,25374.0,0.0,0.0,0.0,0.0,24683.0,0.024100960993093504,0.015948930523406016,0.008404642711921642,11.0,7.0,13.0
0.0,0.0,3163.0,11683.0,0.0,0.0,0.0,0.0,5453.0,0.02107912281451867,0.017439137935221092,0.007028863230696306,12.0,14.0,13.0
0.0,0.0,6832.0,20416.0,0.0,0.0,0.0,0.0,16978.0,0.021312563466140175,0.017412132232081122,0.008638083432433247,8.0,7.0,13.0
0.0,0.0,16972.0,25414.0,0.0,0.0,0.0,0.0,22412.0,0.024642231476037366,0.018378692818292575,0.007670098756228093,9.0,7.0,13.0
0.0,0.0,17606.0,17309.0,0.0,0.0,0.0,0.0,24540.0,0.023457261258373586,0.018770098830289243,0.006870483290662506,7.0,7.0,12.0
0.0,0.0,1040.0,15927.0,0.0,0.0,0.0,0.0,24250.0,0.023315097251418265,0.016854797776235247,0.007698990360739421,6.0,7.0,11.0
0,0,0,16236,0,0,0,0,19123,None,0.015253926564621625,0.0061019949487528865,8,9,13
0.0,0.0,3581.0,13505.0,0.0,0.0,0.0,0.0,19845.0,0.021213180508440906,0.015935091231269405,0.006663837752075739,6.0,3.0,13.0
0.0,0.0,1581.0,19865.0,0.0,0.0,0.0,0.0,22922.0,0.021341756561573434,0.019374522516617445,0.007524751163505595,6.0,10.0,13.0
0.0,0.0,6749.0,22041.0,0.0,0.0,0.0,0.0,24650.0,0.021375986510915438,0.01578782316909526,0.007354339628193719,6.0,7.0,11.0
0.0,0.0,7903.0,4636.0,0.0,0.0,0.0,0.0,20596.0,0.020845283290278984,0.015619836572340031,0.008049634339112939,6.0,8.0,11.0
0,0,0,12948,0,0,0,0,11047,None,0.014163683528563838,0.007467896640565862,7,8,14
0,0,0,34176,0,0,0,0,0,None,0.018144076938635515,None,7,5,12
0,0,0,36183,0,0,0,0,0,None,0.016755295678248718,None,5,8,10
0,0,0,25532,0,0,0,0,0,None,0.018502649522840448,None,7,7,11
0,0,0,14154,0,0,0,0,0,None,0.01714700081781791,None,7,8,13
0,0,0,15871,0,0,0,0,0,None,0.021238041710777148,None,7,8,11
0,0,0,7317,0,0,0,0,0,None,0.017248574277076892,None,8,8,14
0,0,0,19849,0,0,0,0,0,None,0.020455498462800557,None,7,9,10
0,0,0,7351,0,0,0,0,0,None,0.016934597718145223,None,5,9,11
27266,0,0,0,27056,0,0,0,0,0.016249713067337787,0.018090727572721368,None,12,15,15
5969,0,0,0,22668,0,0,0,0,0.02358381288534492,0.02032628841937184,None,8,8,12
10824,0,0,0,27875,0,0,0,0,0.025249203286090354,0.01823724706925913,None,11,15,15
11044,0,0,0,25300,0,0,0,0,0.0205774250733414,0.018686461762700037,None,3,7,14
12991.0,0.0,0.0,0.0,25615.0,0.0,0.0,0.0,23719.0,0.027441177545851302,0.01772396955862704,0.006951164764692283,8.0,9.0,11.0
8857.0,0.0,0.0,0.0,26096.0,0.0,0.0,0.0,23424.0,0.03134674824285973,0.01684908191442333,0.005625607549015402,9.0,9.0,12.0
11302.0,0.0,0.0,0.0,28227.0,0.0,0.0,0.0,21912.0,0.03381008562110019,0.016041846293991746,0.006224810025360018,7.0,8.0,12.0
12986.0,0.0,0.0,0.0,29137.0,0.0,0.0,0.0,803.0,0.034736445839069,0.016455124656925262,0.005847671690972165,11.0,15.0,15.0
5882,0,0,0,25436,0,0,0,0,0.04033558173612925,0.01729883767964293,None,11,14,15
14047,0,0,0,21612,0,0,0,0,0.035147115430680505,0.01647848805571293,None,6,7,11
14602,0,0,0,27726,0,0,0,0,0.03280351192440824,0.01836378727665415,None,8,8,13
13851,0,0,0,26719,0,0,0,0,0.030515855368861342,0.014069476973441589,None,13,15,14
13902,0,0,0,25516,0,0,0,0,0.03656467742586125,0.012070746718815598,None,8,8,14
14877.0,0.0,0.0,0.0,26479.0,0.0,0.0,0.0,0.0,0.033530048256022675,0.01629062095666302,0.006598984674093625,8.0,6.0,14.0
12874,0,0,0,26367,0,0,0,0,0.03696029733236067,0.01817377238023893,None,7,7,13
13965,0,0,0,27609,0,0,0,0,0.034633318326995295,0.015454934000419963,None,8,8,11
13605.0,0.0,0.0,0.0,26672.0,0.0,4934.0,0.0,0.0,0.0361872328209169,0.017502491817320515,0.006179927375684427,8.0,10.0,11.0
12616.0,0.0,0.0,0.0,23846.0,0.0,40279.0,0.0,0.0,0.04102668958436852,0.016078237100890205,0.006080649145535798,6.0,8.0,13.0
11868.0,0.0,0.0,0.0,24972.0,0.0,7808.0,0.0,0.0,0.029152092123754893,0.017661033479241504,0.008340646021949888,7.0,6.0,11.0
10388.0,0.0,0.0,0.0,27483.0,0.0,114148.0,0.0,0.0,0.041456772226087575,0.013908589309393506,0.00866860949229109,7.0,9.0,14.0
