UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time,UE1-Jitter,UE2-Jitter,UE3-Jitter,UE1-CQI,UE2-CQI,UE3-CQI
22952,0,0,0,0,0,0,0,0,0.000236532,0.012279044086956521,0,0,14,14,15,
7523,0,0,0,0,0,0,0,0,1.129931925,0.015742133832116787,0,0,14,14,15,
33637,0,0,0,0,0,0,0,0,2.157221366,0.017761720787709497,0,0,13,15,15,
66298,0,0,0,0,0,0,0,0,3.184961305,0.016404172537254902,0,0,14,14,15,
74135,0,0,0,0,0,0,0,0,4.193727833,0.015129364361516037,0,0,11,14,15,
98299,0,0,0,0,0,0,0,0,5.20986452,0.013439080010822514,0,0,13,15,15,
60216,0,0,0,0,0,0,0,0,6.234388665,0.01355558465789474,0,0,14,14,15,
62438,0,0,0,0,0,0,0,0,7.262474843,0.013474317131147544,0,0,14,14,15,
73225,0,0,0,0,0,0,0,0,8.275305742,0.013696961404040404,0,0,14,14,15,
48220,0,0,0,0,0,0,0,0,9.591398655,0.013916513125994694,0,0,14,14,15,
80321,0,0,0,0,0,0,0,0,10.602537785,0.013556780666273582,0,0,13,14,15,
59446,0,0,0,0,0,0,0,0,11.625863077,0.01355636810629067,0,0,14,14,15,
62748,0,0,0,0,0,0,0,0,12.629859917,0.013486970835164832,0,0,14,14,15,
55670,0,0,0,0,0,0,0,0,13.646503737,0.01350172890502793,0,0,13,14,15,
25085,0,0,0,0,0,0,0,0,14.691986199,0.014079595540834842,0,0,7,11,15,
50260,0,0,0,0,0,0,0,0,15.716976112,0.014015836540677966,0,0,8,12,15,
36304,0,0,0,0,0,0,0,0,16.740041338,0.014234202129764801,0,0,12,12,15,
36228,0,0,0,0,0,0,0,0,17.787564543,0.014393277167571763,0,0,14,14,15,
33476,0,0,0,0,0,0,0,0,18.801936581,0.01458515036614467,0,0,13,15,15,
26378,0,0,0,0,0,0,0,0,19.83803836,0.014902403897101452,0,0,14,15,15,
15373,0,0,0,0,0,0,0,12489,20.849958819,0.015144137228855723,0,0.00598435905882356,14,14,15,
27483,0,0,0,0,0,0,0,24748,21.863977557,0.01542183084695291,0,0.005994671924901201,14,15,15,
31852,0,0,0,0,0,0,0,24138,22.871981132,0.015607990179194632,0,0.0060846848106796275,14,14,15,
35416,0,0,0,11793,0,0,0,26445,23.893957989,0.015785321430058556,0.01681736161538452,0.005914009071065999,14,14,15,
39148,0,0,0,26564,0,0,0,24616,24.911926855,0.015876790947831555,0.015842886069767418,0.005910540400264209,13,14,15,
37806,0,0,0,26029,0,0,0,25028,25.928779132,0.01597266799513086,0.016315009520833312,0.005876711101184075,8,13,15,
16405,0,0,0,27771,0,0,0,26033,26.938275768,0.016272812083333334,0.016228462458937176,0.005834736289473691,10,14,15,
10171,0,0,0,26077,0,0,0,24748,27.948231345,0.0164679537578635,0.016174394439849606,0.00585035728110237,10,12,15,
24304,0,0,0,26997,0,0,0,25028,28.951089712,0.016700334072176953,0.01621600376758408,0.005832254421636622,8,12,15,
38474,0,0,0,26605,0,0,0,8733,29.951358901,0.016726414947605635,0.0162522823979328,0.005838763015333337,11,14,15,
39088,0,0,0,26636,0,0,0,0,30.971950873,0.016802078996168583,0.016252893456375827,0,14,14,15,
20845,0,0,0,26080,0,0,0,0,31.981218427,0.017036103680645162,0.016275351567193664,0,10,14,15,
25647,0,0,0,26896,0,0,0,0,32.990278546,0.017230592616763313,0.01627190915167548,0,11,13,15,
37504,0,0,0,26556,0,0,0,0,33.996294262,0.01726217248539211,0.016278076116427426,0,14,14,15,
51844,0,0,0,25496,0,0,0,0,35.017107331,0.017179958368994556,0.01627105332017544,0,8,11,15,
50399,0,0,0,27024,0,0,0,0,36.029893222,0.017082977000000006,0.01619538085771812,0,7,12,15,
54927,0,0,0,26260,0,0,0,0,37.034288782,0.01699283554562298,0.01619240835572139,0,10,11,15,
70804,0,0,0,27586,0,0,0,0,38.03995369,0.016705453678191495,0.0161763632886836,0,10,10,15,
67024,0,0,0,26254,0,0,0,0,39.041368354,0.016517647819385146,0.01620170939567567,0,9,10,15,
59223,0,0,0,28122,0,0,0,0,40.061967835,0.016428536060066286,0.016200156459514167,0,10,11,15,
45577,0,0,0,25849,0,0,0,0,41.08115945,0.016367616374747068,0.016230275809751428,0,11,12,15,
42759,0,0,0,27435,0,0,0,0,42.087057908,0.01642946467657551,0.01621395416967509,0,12,10,15,
28328,0,0,0,26260,0,0,0,0,43.099924656,0.01654775799922058,0.016185541858611822,0,8,11,15,
19152,0,0,0,26260,0,0,0,0,44.130043587,0.01676170767103741,0.016168571028548125,0,9,10,15,
48253,0,0,0,27711,0,0,0,0,45.149922348,0.016712940267192788,0.01616149967158385,0,7,11,15,
42311,0,0,0,26671,0,0,0,0,46.181148247,0.016632074503476035,0.016187586327893175,0,7,11,15,
34138,0,0,0,27024,0,0,0,23067,47.18799752,0.016698739071582737,0.01619181583250532,0.0058341316692818385,10,10,15,
24378,0,0,0,26260,0,0,0,28208,48.201982569,0.016816592719659334,0.016181679364441412,0.005778775267316021,7,10,15,
28183,0,0,0,26260,0,0,0,27862,49.22192773,0.01692696098460462,0.0161760961545514,0.00574194833923304,7,10,15,
9963,0,0,0,26822,0,0,0,1961,50.221974847,0.017137163740173916,0.01619468961814744,0.005752498871582034,8,10,14,
30617,0,0,0,26260,0,10626,0,0,51.251402778,0.017194319168153744,0.01622213012575941,0.005952429186145149,8,10,15,
18650,0,0,0,27560,0,12915,0,0,52.252332232,0.017288426145188714,0.016232005443793905,0.00629305189669614,8,11,15,
25080,0,0,0,25849,0,132,0,0,53.280022432,0.017390447424639143,0.016253416849943365,0.006319932633488374,8,10,15,
14763,0,0,0,28042,0,64391,0,0,54.294027244,0.01750740021457086,0.016271537879168935,0.006380636428123605,7,10,15,
36540,0,0,0,24570,0,15132,0,0,55.351444577,0.017504059959397515,0.016306557095010606,0.006686348203173207,10,10,15,
32694,0,0,0,29353,0,18810,0,0,56.372116335,0.017552957881044492,0.0162674654702564,0.006992763311688316,7,10,15,
39966,0,0,0,27076,0,27324,0,0,57.375261363,0.01755353901171257,0.016269403669318738,0.007275973451380045,8,11,15,
30361,0,0,0,25544,0,29300,0,0,58.389964931,0.017574685113636364,0.016275564262572526,0.007548623793994999,8,11,15,
20053,0,0,0,27076,0,8602,0,0,59.391186588,0.017703952517411404,0.01627437890089243,0.00786153565558787,12,14,15,
16219,0,0,0,26310,0,9868,0,0,60.443073767,0.01784224785727384,0.01627265650045703,0.008119726904466502,9,10,5,
44541,0,0,0,27763,0,13279,0,0,61.457058662,0.017808027126836583,0.016262128613777772,0.008469602982311806,10,10,5,
27055,0,0,0,27488,0,20744,0,0,62.48403536,0.017838761853723406,0.01625746590527681,0.008686082138430584,6,10,5,
33489,0,0,0,26310,0,20459,0,0,63.500033408,0.017835213911311428,0.016253319373260224,0.008938268862287298,10,10,5,
31481,0,0,0,26310,0,18457,0,0,64.519239066,0.017869784599655866,0.016242816557201643,0.009192177470105506,11,15,15,
11106,0,0,0,26310,0,19141,0,0,65.521170813,0.01806080899315264,0.01623160747448774,0.009456945953721554,14,14,15,
28725,0,0,0,26872,0,15878,0,0,66.522086172,0.01813015249534556,0.016241834976853664,0.009739795419847326,14,15,15,
25887,0,0,0,26552,0,13496,0,0,67.543366827,0.018116507681361613,0.016257842045628832,0.009988447295609385,11,14,15,
37421,0,0,0,26839,0,6700,0,0,68.55524291,0.018126851808908443,0.016255880521364313,0.010307122995480224,12,14,15,
36327,0,0,0,26310,0,17438,0,0,69.569988881,0.018155506113642528,0.016259598852218553,0.010541100583395384,8,10,15,
39645,0,0,0,28017,0,20331,0,0,70.583077956,0.018140749779706276,0.016249245292114696,0.010769847096655641,9,11,15,
33218,0,0,0,26872,0,20428,0,0,71.638146111,0.018155592899208442,0.01626258831263158,0.010997290243645605,5,11,15,
10212,0,0,0,27613,0,14582,0,0,72.651432939,0.018233226154290214,0.016271354646291206,0.011209775442965092,6,10,15,
30667,0,0,0,27076,0,8616,0,0,73.685267162,0.018263345864885892,0.01627260570534813,0.01140142162719141,10,10,15,
51773,0,0,0,26839,0,30835,0,0,74.704973781,0.018181296274185337,0.016263698352456314,0.011567270288529198,8,10,15,
45414,0,5718,0,26310,0,35284,0,0,75.715026603,0.017983478092399405,0.016256484040750318,0.011694352537797718,9,10,15,
41634,0,15263,0,26310,0,29738,0,0,76.723003171,0.017540328737332696,0.016247993317359564,0.011847331881793474,7,10,15,
16296,0,25967,0,26872,0,25047,0,0,77.732000048,0.017010512150468785,0.016259547064465894,0.012017968026148167,10,10,15,
16907,0,22327,0,27730,0,25231,0,0,78.748425402,0.01655443958827404,0.01625611306446685,0.012183801434005949,9,10,15,
10316,0,22919,0,25419,0,28823,0,0,79.76071032,0.01611275879510445,0.01627272091411411,0.012334374497064576,7,10,15,
14371,0,20810,0,27201,0,35740,0,0,80.76230127,0.015756301181873725,0.016270492341787082,0.01242661103236142,10,10,15,
6335,0,20366,0,26722,0,18258,0,0,81.779571042,0.015448126506506305,0.016275124152419586,0.012634934432655651,10,14,15,
12799,0,24748,0,23796,0,47340,0,0,82.785042481,0.015054814412445454,0.016308715498858446,0.012675575998444787,7,11,15,
3064,0,24682,0,29353,0,39420,0,0,83.792985106,0.014715372626739925,0.016285926957983192,0.01276037747310513,11,14,15,
3064,0,26379,0,27076,0,33144,0,0,84.79622063,0.014371403724204947,0.016283121805563204,0.01287474381716867,8,10,15,
3064,0,24270,0,26310,0,61722,0,0,85.820121892,0.014090765747047748,0.016278416401626018,0.01286679140823529,8,11,15,
3064,0,16555,0,26839,0,49458,0,0,86.831006707,0.013924829595453025,0.016265522324799997,0.01290717390103866,9,11,15,
3064,0,5371,0,26310,0,41406,0,0,87.845020625,0.013950684086258278,0.016255404211604093,0.012982892231620774,10,10,15,
3064,0,12398,0,27763,0,56451,0,0,88.849032663,0.013901722081675902,0.016251644030741405,0.012970476566546256,7,11,15,
3064,0,24748,0,26310,0,58257,0,0,89.860073913,0.013643280161290322,0.016254082832824424,0.012985065896213559,7,10,15,
3064,0,23265,0,26839,0,49634,0,0,90.880630819,0.013415543095911467,0.016253067835087714,0.01304168225341914,8,11,15,
3064,0,22441,0,27488,0,76383,0,0,91.888066181,0.013221672516476933,0.016249046947680153,0.01300018530607966,7,11,15,
1500,0,18723,0,25956,0,102523,0,0,92.899482616,0.013098255577634282,0.01625063013868613,0.012869731563835194,7,10,15,
0,0,22573,0,10878,0,104725,0,0,93.900350505,0.012958289711372774,0.01624606833115626,0.012736968646260179,7,11,15,
0,0,24682,0,1086,0,53230,0,0,94.908483454,0.012794774439629786,0.016249520886819826,0.012793004708657582,7,11,15,
0,0,16548,0,0,0,66183,0,0,95.926000954,0.012712277855504904,0,0.012790224920744803,7,11,15,
