UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time,UE1-Jitter,UE2-Jitter,UE3-Jitter,UE1-CQI,UE2-CQI,UE3-CQI
35949,0,0,0,24960,0,0,0,0,38.361008488,0.01583905587484459,0.01644609288295454,0,6,11,15,
30883,0,0,0,27560,0,0,0,0,39.363357586,0.015922571438439656,0.016435393339702755,0,7,11,15,
20741,0,0,0,27586,0,0,0,0,40.375901005,0.01602328581843575,0.01646129650498007,0,10,12,15,
224,0,0,0,27560,0,0,0,0,41.421210896,0.016046420850418824,0.01647458359943714,0,11,12,15,
21956,0,0,0,26671,0,0,0,0,42.458916983,0.016104323489562818,0.016485696219360562,0,7,10,15,
33031,0,0,0,27350,0,0,0,0,43.460190196,0.016177138233680954,0.016466766390901427,0,7,10,15,
20530,0,0,0,26671,0,0,0,0,44.482855833,0.01631658171319893,0.016418165041700072,0,7,10,15,
13174,0,0,0,27233,0,0,0,0,45.499907967,0.016451148914446524,0.016426941012996934,0,7,11,15,
5440,0,0,0,25345,0,0,0,14186,46.521390136,0.01674215039461883,0.016479946321611712,0.006021493784167794,8,10,15,
19768,0,0,0,28475,0,0,0,24336,47.530352213,0.016878522287716708,0.01643323667179845,0.00604558226402439,7,10,15,
19768,0,0,0,26260,0,0,0,15197,48.551104739,0.017043272130149473,0.016432324438172035,0.006129359571182549,7,10,15,
20625,0,0,0,27435,0,0,0,6904,49.554066916,0.017152079814947898,0.016418345969032255,0.006187076881925014,8,10,15,
18802,0,0,0,27233,0,0,0,0,50.60992773,0.01728549109691161,0.016421832738671628,0,7,10,15,
2104,0,0,0,26260,0,0,0,0,51.621428266,0.017445605400492267,0.016442017286227538,0,7,11,15,
16738,0,0,0,25698,0,0,0,0,52.624340189,0.017563324336233904,0.01644560016724536,0,8,10,15,
18525,0,0,0,28122,0,1284,0,0,53.63951594,0.017681959658989343,0.016427782075376873,0.006145488152439027,8,10,15,
13754,0,0,0,26260,0,2769,0,0,54.656127344,0.017878692924991477,0.016431144324324316,0.006173700128359848,7,10,15,
17727,0,0,0,27435,0,15783,0,0,55.678216903,0.018037705538305773,0.016411050800732206,0.006559087121374866,7,11,15,
2518,0,0,0,27586,0,66271,0,0,56.707553305,0.018165920167003368,0.016397580704660575,0.006721874078461541,7,10,15,
10879,0,0,0,26260,0,5404,0,0,57.711399783,0.01825780005852843,0.01641688160059025,0.007140909387244903,10,10,15,
14505,0,0,0,27560,0,97412,0,0,58.718431852,0.018353344086292734,0.016407825957040562,0.007250358803484999,7,10,15,
18548,0,0,0,26260,0,74146,0,0,59.736853768,0.018473524056448965,0.01640750667827297,0.007426601741980475,11,10,15,
8630,0,0,0,24045,0,53487,0,0,60.744917734,0.01867423389044669,0.01646362954166666,0.007635857449144917,7,10,15,
9952,0,0,0,30414,0,47200,0,0,61.766095403,0.018898783962698673,0.016394306346947732,0.007857849834717972,7,10,15,
7976,0,0,0,26671,0,51244,0,0,62.776971398,0.01906131468246293,0.016378776548566534,0.00805430413837012,6,10,15,
9093,0,0,0,26260,0,55895,0,0,63.789391752,0.019240227272669014,0.016366593890651083,0.008230069443986819,5,10,15,
10937,0,0,0,27711,0,59592,0,0,64.81801308,0.019350327641090678,0.016356694897070784,0.008382734338658146,13,14,15,
8077,0,0,0,26260,0,64057,0,0,65.832044295,0.019558009923659303,0.016354806616607067,0.00849111756370656,14,15,15,
8477,0,0,0,26671,0,43128,0,0,66.842070116,0.019750892972047737,0.01635126019130772,0.008676517464905656,11,13,15,
9403,0,0,0,26671,0,52080,0,0,67.845892524,0.019943528013424913,0.01635770370800151,0.008824530254966878,12,13,15,
8602,0,0,0,27024,0,35768,0,0,68.851232156,0.020147853463952765,0.016356389903632317,0.00903686704954791,14,12,15,
7970,0,0,0,26260,0,56121,0,0,69.859960854,0.020273044742909984,0.016348164581429084,0.009184718245583028,9,10,15,
10982,0,0,0,26671,0,80474,0,0,70.868978032,0.02041359237373737,0.016335485710330135,0.009221166170765016,10,10,15,
9384,0,0,0,26260,0,82880,0,0,71.885934301,0.020588742783693333,0.01633002358692628,0.009267941115155514,9,10,15,
12074,0,0,0,26260,0,61341,0,0,72.897561384,0.020709205647768392,0.016315279790119246,0.009332306349677409,10,10,15,
9178,0,0,0,26260,0,103719,0,0,73.911982135,0.020848076048218027,0.016305836391115554,0.009305118422706052,9,10,14,
10348,0,0,0,26250,0,116610,0,0,74.912010562,0.02090421378725926,0.01629833477071732,0.009248720885397953,8,10,15,
15466,0,8897,0,27711,0,127318,0,0,75.922227165,0.02060373042050691,0.0162899959235955,0.009159090620838107,10,10,15,
10607,0,15599,0,26260,0,98251,0,0,76.933407266,0.02022172114417178,0.016293197614051666,0.009168457252854348,9,10,14,
10473,0,15167,0,27435,0,79202,0,0,77.952049292,0.01988908488474026,0.016288341852904814,0.00920028301058631,9,10,15,
11483,0,10375,0,26260,0,91684,0,0,78.958077513,0.01965923009868074,0.01628421205402124,0.009209876823917624,10,10,15,
11782,0,15941,0,26260,0,71341,0,0,79.968867751,0.019223162617871693,0.01627752555366726,0.009265425184869596,8,10,15,
9985,0,19055,0,26260,0,36583,0,0,80.970186896,0.018738131625275538,0.01627012147406973,0.009409863136514403,10,10,15,
8512,0,14863,0,26260,0,76767,0,0,81.98204781,0.01842789601806943,0.016268503753744234,0.009450320422904179,13,13,15,
4198,0,12407,0,26260,0,94922,0,0,82.985326327,0.018202985894968705,0.016265733194279236,0.009428485090092264,10,11,15,
3064,0,16279,0,26260,0,50998,0,0,83.992082013,0.017877563486285976,0.016261449345125346,0.009502847827248855,11,13,15,
3202,0,19393,0,26260,0,80613,0,0,85.007347988,0.017499049602129512,0.0162540247218416,0.009527441846962605,8,10,15,
2926,0,14170,0,26260,0,33225,0,0,86.02110377,0.017274973993642723,0.01624873217394822,0.009663736709095106,10,10,15,
3064,0,12688,0,27711,0,115353,0,0,87.023663348,0.017115784980912863,0.01624099137533156,0.009608239947427533,10,10,15,
3064,0,12112,0,26260,0,67981,0,0,88.041017302,0.01698378953846154,0.01624439389448942,0.009654819797705702,9,11,15,
3064,0,15848,0,26260,0,75471,0,0,89.049193559,0.016773986589275074,0.016247940789351847,0.00969341598721559,9,10,15,
3064,0,16279,0,28199,0,81902,0,0,90.05888576,0.016529213165377178,0.016235620230769226,0.009714003666949862,7,11,15,
3064,0,15933,0,27024,0,106348,0,0,91.062341014,0.016312382893584908,0.01622182924246199,0.009685649198756467,7,10,15,
3202,0,9420,0,26260,0,59097,0,0,92.070065237,0.016266218900706585,0.016217762231335944,0.009734915742740276,9,10,15,
276,0,12762,0,27711,0,104295,0,0,93.116206159,0.01620528056870649,0.01621548846032897,0.009714471145370916,7,10,15,
0,0,18693,0,3801,0,120644,0,0,94.122950098,0.01602838236541219,0.01620790655673587,0.009665327403313828,9,10,15,
0,0,11660,0,0,0,107703,0,0,95.127410267,0.01600962273729864,0,0.009630196299314536,8,10,15,
0,0,13470,0,0,0,75998,0,0,96.130067688,0.015935582918438485,0,0.009657355941573026,7,10,15,
0,0,13108,0,0,0,74571,0,0,97.13009304,0.01586124799398729,0,0.00968473734384799,7,10,15,
0,0,0,0,0,0,107291,0,0,98.138568838,0,0,0.009691254122788004,7,10,15,
0,0,0,0,0,0,68288,0,0,99.312780773,0,0,0.009743400050053431,6,10,15,
0,0,0,3555,0,0,94349,0,0,100.394269077,0,0.01618580298228393,0.00974780838869443,10,10,15,
0,0,0,56792,0,0,101064,0,0,101.396262169,0,0.015975169437354445,0.009734169182177193,7,10,15,
0,0,0,68134,0,0,139881,0,8897,102.400667552,0,0.01585295559726651,0.009582422368875597,7,10,15,
0,0,0,49116,0,0,127773,0,17482,103.40902106,0,0.015796254956589838,0.009383156073860907,7,10,15,
0,0,0,46051,0,0,91191,0,16081,104.41443203,0,0.015776146123209166,0.009234966057085391,9,10,15,
0,0,0,48639,0,0,109717,0,22441,105.419077128,0,0.015763499981103386,0.009019127774112047,12,13,15,
0,0,0,50958,0,0,38217,0,21156,106.44115725,0,0.015723645081410255,0.008903004001010389,7,7,15,
0,0,0,47696,0,0,17344,0,19937,107.459042589,0,0.01571600800927487,0.008823629918355853,10,10,15,
0,0,0,27853,0,0,3176,0,20612,108.46210918,0,0.01579837185845703,0.008769245733269069,10,10,15,
0,0,0,37111,0,0,3064,0,19871,109.481106252,0,0.015833558564245807,0.008715356286849902,8,10,15,
0,0,0,23415,0,0,3064,0,19530,110.501504441,0,0.01581812993028994,0.008679693151691328,10,10,15,
0,0,0,55283,0,0,3064,0,24024,111.507019478,0,0.015780341296941457,0.008603336604360162,9,10,15,
0,0,0,10271,0,0,3064,0,24270,112.512179244,0,0.01585082796952573,0.008533703802520477,10,8,15,
0,0,0,40350,0,0,3064,0,23331,113.537048422,0,0.01582452854670658,0.008465253489529439,10,10,15,
0,0,0,42773,0,0,3064,0,24204,114.544050079,0,0.015840712678113277,0.008398583578674696,9,10,15,
0,0,0,70155,0,0,3202,0,24682,115.556495124,0,0.015750928141887957,0.0083294670188457,7,10,15,
0,0,0,22597,0,0,3064,0,21420,116.574087683,0,0.01584568060905587,0.008282418089733222,7,10,15,
0,0,0,34511,0,0,3064,0,21370,117.59910548,0,0.01589554434740259,0.008237500602582982,13,14,15,
0,0,0,20993,0,0,822,0,26099,118.602095321,0,0.015970456948907873,0.008183548623445823,10,10,15,
0,0,0,38237,0,0,0,0,23051,119.607096606,0,0.015995280142481194,0.008151956225641023,11,13,15,
0,0,0,41358,0,0,0,0,20958,120.629058329,0,0.015999418686825445,0.008137318393014506,14,14,15,
0,0,0,32750,0,0,0,0,23331,121.642151042,0,0.01606156090044329,0.008104764985949713,13,14,15,
0,0,0,61837,0,0,0,0,22853,122.648448518,0,0.0160102177804878,0.008076383699480248,12,13,15,
0,0,0,37334,0,0,0,0,26033,123.662132681,0,0.016026363069176718,0.008034846948636779,7,10,15,
0,0,0,45776,0,0,0,0,23331,124.681159837,0,0.01602932537288437,0.008005062962829011,7,11,15,
0,0,12489,19275,0,0,0,0,24270,125.706121715,0.015752890211649172,0.01611253075128432,0.007976147766485416,11,12,15,
0,0,19327,58072,0,0,0,0,25094,126.728935773,0.015576833857852886,0.016079402875152995,0.007938080876458009,9,10,15,
0,0,22507,43215,0,0,0,0,24402,127.741098188,0.01535975244527082,0.016095466229610386,0.00790976788345613,9,11,15,
0,0,12341,63249,0,0,0,0,21802,128.742214196,0.01531165287077218,0.01602376425059706,0.007891439625825317,8,10,15,
0,0,19297,50279,0,0,0,0,25297,131.932098267,0.015163037263215521,0.016350210903519104,0.00785848452263031,10,10,15,
0,0,6706,7399,0,0,0,0,7464,132.939182504,0.015211433915164706,0.01636889156420167,0.007911157497000462,9,10,15,
0,0,18693,13001,0,0,0,0,22985,133.953148073,0.015080309212412324,0.016448185117676588,0.007890853250204714,7,10,15,
0,0,7398,11412,0,0,0,0,11583,134.972209803,0.015110976755370651,0.016559062595559997,0.00793052144517762,10,10,15,
0,0,19459,55469,0,0,0,0,21568,135.982168812,0.014964922826016022,0.016506391948244596,0.007912708907688191,9,10,15,
0,0,20678,20565,0,0,0,0,24616,140.000139842,0.014734516308167963,0.016562635874816378,0.008094959535230942,8,6,15,
0,0,18973,48421,0,0,0,0,24748,142.914182175,0.0146122662930791,0.01653419970951073,0.00806570808820239,9,10,15,
0,0,19739,41641,0,0,0,0,25309,145.680197827,0.01451562303512369,0.016515936766041926,0.008017536147488657,9,10,15,
0,0,1285,1028,0,0,0,0,1351,146.695297286,0.014658217082912175,0.016514240910909955,0.008014190103853578,7,10,15,
0,0,12610,60295,0,0,0,0,20109,147.803131685,0.014618705655493988,0.016455043461912223,0.007990370512241676,14,15,15,
0,0,12193,26031,0,0,0,0,17358,148.811175102,0.014547956135962568,0.01650485805905266,0.007997447517675104,10,11,15,
0,0,0,9314,0,0,0,0,0,153.794348416,0,0.016846892040111073,0,14,15,15,
0,0,0,3202,0,0,0,0,0,157.982473741,0,0.01735483721920955,0,10,10,15,
0,0,0,3202,0,0,0,0,0,159.041793475,0,0.017450574973740453,0,6,10,15,
0,0,0,3202,0,0,0,0,0,160.098800463,0,0.0175458583455569,0,10,10,15,
0,0,0,3202,0,0,0,0,0,161.156936755,0,0.01764058013967242,0,10,14,15,
0,0,0,3202,0,0,0,0,0,162.215663821,0,0.017734691940145094,0,13,14,15,
0,0,0,3202,0,0,0,0,0,163.274548077,0,0.01782811791503464,0,11,11,15,
0,0,0,3202,0,0,0,0,0,164.332367556,0,0.017921100733933923,0,11,14,15,
0,0,0,3230,0,0,0,0,0,165.368303633,0,0.018015198200987712,0,11,11,15,
