UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time,UE1-Jitter,UE2-Jitter,UE3-Jitter,UE1-CQI,UE2-CQI,UE3-CQI
24166,0,0,0,0,0,0,0,0,12.890391301,0.009278018148148158,0,0,13,14,15,
4428,0,0,0,0,0,0,0,0,13.892435243,0.015182369882352957,0,0,14,14,15,
52076,0,0,0,0,0,0,0,0,14.956354438,0.015341881150000009,0,0,11,15,15,
79534,0,0,0,0,0,0,0,0,15.976966926,0.013953952346938782,0,0,14,14,15,
85449,0,0,0,0,0,0,0,0,17.011101854,0.013018863164974623,0,0,14,14,15,
51847,0,0,0,0,0,0,0,0,18.0413045,0.01335862928322441,0,0,12,14,15,
69057,0,0,0,0,0,0,0,0,19.053563919,0.01344311839298894,0,0,14,14,15,
81756,0,0,0,0,0,0,0,0,20.218173626,0.012932043599063971,0,0,11,14,15,
69714,0,0,0,0,0,0,0,0,21.2279264,0.012830808625690613,0,0,12,14,15,
36746,0,0,0,0,0,0,0,0,22.234589918,0.013332814064766843,0,0,14,14,15,
66320,0,0,0,0,0,0,0,0,23.24154487,0.013333703349765262,0,0,14,14,15,
72127,0,0,0,0,0,0,0,0,24.319028256,0.013225700143315512,0,0,13,14,15,
43367,0,0,0,0,0,0,0,0,25.338042779,0.013436142923618097,0,0,11,14,15,
56112,0,0,0,0,0,0,0,0,26.397980292,0.01354653199622998,0,0,11,14,15,
42317,0,0,0,0,0,0,0,0,27.412098065,0.013793562517488795,0,0,6,11,15,
42571,0,0,0,0,0,0,0,0,28.434263719,0.013928291249787601,0,0,11,12,15,
38764,0,0,0,0,0,0,0,0,29.448056548,0.014089528957894743,0,0,11,14,15,
37288,0,0,0,0,0,0,0,0,30.463710274,0.014213819466409271,0,0,13,14,15,
40367,0,0,0,0,0,0,0,0,31.480821658,0.01438153688675056,0,0,14,15,15,
42845,0,0,0,0,0,0,0,0,32.51797319,0.014450720236916556,0,0,13,14,15,
32435,0,0,0,0,0,0,0,8551,33.552196321,0.014519918254109596,0,0.0062688154909090275,14,14,15,
18727,0,0,0,0,0,0,0,24748,34.562034293,0.014594097024209822,0,0.006043948479820608,13,14,15,
35016,0,0,0,0,0,0,0,24896,35.565072701,0.014770225114006521,0,0.005974444498727726,14,14,15,
32517,0,0,0,6589,0,0,0,20810,36.565259354,0.01499443625253165,0.016072210999999875,0.006295676248587572,13,14,15,
19002,0,0,0,27563,0,0,0,21700,37.592001079,0.015340001225264473,0.014915177636363642,0.006397360643695014,14,14,15,
21846,0,0,0,26589,0,0,0,22787,38.619106011,0.015682868522324162,0.015682869065693415,0.006399083895808384,10,14,15,
56863,0,0,0,26911,0,0,0,22985,39.619464167,0.01559016932961877,0.015901485686868683,0.006419024268415743,10,12,15,
22266,0,0,0,26030,0,0,0,22787,40.640085363,0.015818272585197937,0.015975692151750976,0.006434749274475532,13,14,15,
