UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time,UE1-Jitter,UE2-Jitter,UE3-Jitter,UE1-CQI,UE2-CQI,UE3-CQI
15510,0,0,0,27913,0,68845,0,0,91.890317662,0.02172023560583018,0.016177743386387076,0.00807861138904899,7,11,15,
14985,0,0,0,27761,0,65202,0,0,92.915342919,0.021862367202137706,0.016164944213396162,0.008170991141778721,3,11,15,
15747,0,0,0,26671,0,63599,0,0,93.924211431,0.02189052098385596,0.016174877358627514,0.008255779707000465,6,10,15,
17718,0,1433,0,27024,0,42933,0,0,94.9242391,0.021797928926501994,0.01617800448544631,0.008383858301373,8,10,15,
13766,0,9878,0,26260,0,36567,0,0,95.957001708,0.021544666328865068,0.01617385720437956,0.008519130787364135,10,11,15,
8966,0,17479,0,28323,0,30902,0,0,96.97921638,0.021076397291714625,0.01617070482327318,0.008654367573479925,6,11,15,
7945,0,15867,0,27149,0,59797,0,0,97.988341421,0.020613408901998902,0.01617397577923664,0.008694140693886566,7,11,15,
12731,0,11987,0,26260,0,86211,0,0,98.999788526,0.02026941365292375,0.0161793495254949,0.008722389269920111,7,11,14,
11089,0,18281,0,24809,0,69821,0,0,100.000425882,0.019759503699507398,0.016180808858112093,0.008760134548666953,7,11,15,
9871,0,17630,0,28650,0,55935,0,0,101.010807077,0.01928051057153559,0.01616365765026057,0.008825275784060092,7,10,15,
5236,0,15197,0,27435,0,50399,0,0,102.027626749,0.018937037482207705,0.01616143285409556,0.008905792319604616,10,11,15,
3064,0,20218,0,26260,0,38864,0,0,103.0381067,0.018481655214135764,0.016155548267972025,0.008994856301448095,12,10,15,
3064,0,17564,0,23634,0,27325,0,0,104.048063481,0.018123513072509607,0.016183115309536936,0.009115613580717035,7,11,15,
3064,0,17152,0,29859,0,42708,0,0,105.058067698,0.017808170351896517,0.01614341785548038,0.009161450239278557,7,11,14,
3064,0,18587,0,26260,0,86560,0,0,106.067731026,0.017467236032079888,0.01613671496377198,0.009166324376130552,7,11,15,
3064,0,19261,0,26260,0,74291,0,0,107.068136903,0.017128476238781398,0.01613388808313664,0.00920487006735049,7,11,15,
3064,0,10644,0,26260,0,121294,0,0,108.073731673,0.017000493694668824,0.016128646600981407,0.009166729960362397,7,10,15,
3064,0,2856,0,27233,0,109971,0,0,109.079168981,0.017057058863181096,0.01613275470150013,0.009140464291358933,7,10,15,
3064,0,11341,0,25698,0,95553,0,0,110.079459686,0.016927422193827407,0.01613460925858181,0.009123771204487872,7,11,15,
2926,0,17218,0,26260,0,105343,0,0,111.080110007,0.01667841081267957,0.016129705494320988,0.009114762489984043,10,11,15,
1224,0,18042,0,26260,0,70202,0,0,112.083061547,0.016436349456870804,0.016122629424190803,0.009164048341608388,9,10,15,
0,0,1709,0,15756,0,122587,0,0,113.090766538,0.01655748724543422,0.016112700704391893,0.009128957467361584,7,11,14,
0,0,18891,0,0,0,113634,0,0,114.096119864,0.016351730584592977,0,0.009107515440428378,8,11,15,
0,0,15867,0,0,0,101883,0,0,115.100963311,0.016216239891925693,0,0.009099278996881153,8,10,15,
0,0,17844,0,0,0,62233,0,0,116.11780846,0.016043130285139866,0,0.009152299461563408,7,10,15,
0,0,5141,0,0,0,93376,0,0,117.128521833,0.01599578617608205,0,0.009157156895248722,10,11,15,
0,0,0,0,0,0,79589,0,0,118.144309559,0,0,0.009178346627983665,7,10,15,
0,0,0,13122,0,0,63226,0,0,119.16850857,0,0.016095706812261454,0.009223916974247593,8,11,15,
0,0,0,63048,0,0,51020,0,0,120.189166324,0,0.015839643260758908,0.009278575578429864,9,10,15,
0,0,0,48183,0,0,43215,0,8551,121.195102531,0,0.015807014820664544,0.009285597233212338,10,10,15,
0,0,0,44760,0,0,86050,0,16065,122.202358372,0,0.015804970071781065,0.009170901983977653,7,10,15,
0,0,0,39110,0,0,64456,0,5091,123.215833202,0,0.01583343779210993,0.00916987673249421,8,11,15,
0,0,0,39758,0,0,58137,0,22919,124.218488622,0,0.015838266546587924,0.009022910907765627,10,10,15,
0,0,0,41095,0,0,12548,0,22985,125.222007226,0,0.01585154736738661,0.0089316195670765,7,11,15,
0,0,0,42810,0,0,27867,0,21156,126.235021119,0,0.01586037243539446,0.008841580907977091,10,10,15,
0,0,0,31823,0,0,26370,0,22985,127.248868358,0,0.015914640167440885,0.00874078439857328,14,14,15,
0,0,0,29411,0,0,9768,0,24550,128.254993834,0,0.0159986153190197,0.008651997862077692,9,10,15,
0,0,0,23612,0,0,3202,0,19657,129.271072354,0,0.01605580897214717,0.008608732196997888,10,8,15,
0,0,0,35016,0,0,3064,0,3740,130.293216906,0,0.016106697648548492,0.008678655125416204,7,11,15,
0,0,0,24981,0,0,2926,0,24402,131.302017496,0,0.016193222451923086,0.008607046980947788,10,10,15,
0,0,0,45799,0,0,3064,0,21288,132.305056801,0,0.016188777962828287,0.008555359248226951,6,11,15,
0,0,0,30377,0,0,3064,0,16350,133.308969635,0,0.016239889057738578,0.008544121046349133,10,11,15,
0,0,0,30924,0,0,3064,0,23191,134.310106627,0,0.016239454281113324,0.008482590708713504,7,10,15,
0,0,0,38766,0,0,3064,0,22713,135.317249076,0,0.01625577723872366,0.008429894271080296,7,10,15,
0,0,0,40570,0,0,3064,0,22787,136.32505861,0,0.016285272561318002,0.008376760801140724,8,10,15,
0,0,0,71469,0,0,3064,0,25094,137.330975161,0,0.016209624151677864,0.008308129508483676,9,10,15,
0,0,0,40589,0,0,988,0,26033,138.34011671,0,0.016239831757167277,0.008252984793426734,7,11,15,
0,0,0,40590,0,0,0,0,23397,139.357020567,0,0.016266393705639107,0.008217564223200413,13,14,15,
0,0,0,28362,0,0,0,0,24270,140.36006858,0,0.01633674009537142,0.008185877286776692,14,14,15,
0,0,0,36638,0,0,0,0,24418,141.375048702,0,0.0163743030384829,0.008153075556769217,14,14,15,
0,0,0,38274,0,0,0,0,24222,142.385030326,0,0.01641690947212034,0.008117096180106469,14,14,15,
0,0,0,53839,0,0,0,0,26033,143.392053749,0,0.016395278183695666,0.008077741042357273,10,10,15,
0,0,1433,37784,0,0,0,0,23331,144.412031926,0.01598437518128148,0.016398199015450966,0.008047453935388431,9,11,15,
0,0,2093,37538,0,0,0,0,22441,145.42205063,0.015966931790649355,0.01644906930516935,0.008029319752305664,7,11,15,
0,0,20958,44801,0,0,0,0,23331,146.447048854,0.015744206077092145,0.016465338461076794,0.008000898883656252,7,11,15,
0,0,19525,34394,0,0,0,0,24468,147.460027096,0.015559396923115086,0.016485901141205336,0.007972576564697288,9,10,15,
0,0,16015,31350,0,0,0,0,23975,148.462120355,0.015445414496345632,0.01654220626187577,0.007952444140952895,9,10,15,
0,0,17494,15613,0,0,0,0,22919,151.325065934,0.015252989469852834,0.016623461060213954,0.00805630903765912,7,11,15,
0,0,19591,18222,0,0,0,0,23546,152.330052701,0.01508473040678755,0.01665744134368567,0.008035228945582973,9,10,15,
0,0,14038,23314,0,0,0,0,22919,153.340032951,0.015018328312815035,0.016686758866086674,0.008014809101359486,8,10,15,
0,0,21362,22775,0,0,0,0,25094,156.63806013,0.014827029388996571,0.016740636360000012,0.007978264397934124,10,9,15,
0,0,17770,15421,0,0,0,0,19805,159.308303521,0.014807342347063088,0.016851085830722597,0.007954662686393476,7,11,15,
0,0,10306,17683,0,0,0,0,13692,160.310229075,0.014739936404625108,0.016946825246393838,0.00793819492145214,10,10,15,
0,0,15933,41256,0,0,0,0,22919,161.320114365,0.014652690224469592,0.01696810161599868,0.007917821691242359,9,10,15,
0,0,17608,29982,0,0,0,0,22507,165.415240148,0.014903742640503877,0.01702484084199278,0.007889596573323741,6,10,15,
0,0,12275,46352,0,0,0,0,22985,168.840122313,0.01487264460977279,0.016996416654121875,0.008059944781531173,14,14,15,
0,0,0,38315,0,0,0,0,1895,171.797051712,0,0.017001007324115764,0.00812705841694624,14,15,15,
0,0,0,23786,0,0,0,0,0,175.13472215,0,0.01737646272444587,0,14,15,15,
0,0,0,14989,0,0,0,0,0,176.161461166,0,0.017442803627121337,0,14,15,15,
0,0,0,7644,0,0,0,0,0,177.177881865,0,0.017532507652922597,0,14,15,15,
0,0,0,3202,0,0,0,0,0,178.229966923,0,0.01763091854423804,0,14,15,15,
0,0,0,3202,0,0,0,0,0,179.288912354,0,0.017728650461562606,0,14,15,15,
0,0,0,3202,0,0,0,0,0,180.34790711,0,0.017825542059255794,0,12,14,15,
0,0,0,3202,0,0,0,0,0,181.405548745,0,0.01792192710548458,0,13,14,15,
0,0,0,3202,0,0,0,0,0,182.464379709,0,0.01801756968990684,0,10,11,15,
0,0,0,3202,0,0,0,0,0,183.522694071,0,0.01811262939074591,0,11,12,15,
0,0,0,3202,0,0,0,0,0,184.581445679,0,0.01820715950138804,0,11,14,15,
0,0,0,3202,0,0,0,0,0,185.642021957,0,0.018301041006301883,0,12,14,15,
