UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time,UE1-Jitter,UE2-Jitter,UE3-Jitter,UE1-CQI,UE2-CQI,UE3-CQI
15709,0,0,0,26671,0,88834,0,0,89.803752454,0.0217849678732171,0.016205971616772483,0.008512116483320595,7,11,15,
15987,0,0,0,26260,0,70700,0,0,90.81222131,0.02186600468444164,0.01619520674705113,0.00857784796512207,7,11,14,
17993,0,6986,0,28122,0,75452,0,0,91.826756445,0.02151332891534712,0.016182659584269676,0.008631549907475038,10,10,15,
14272,0,16984,0,27435,0,71874,0,0,92.853215736,0.02098843177615,0.016182880793201147,0.008700775902124609,7,11,15,
13141,0,11922,0,26260,0,53602,0,0,93.857259489,0.02076820244822653,0.01618854872929544,0.008794811379755752,10,10,15,
13609,0,14754,0,27082,0,68876,0,0,94.865823004,0.0202668852997245,0.016188391999393405,0.00886465276227807,7,11,15,
12667,0,16202,0,25849,0,52601,0,0,95.866231073,0.019805794833997328,0.01619617103129659,0.008965540263074123,8,10,15,
9990,0,13088,0,27435,0,90826,0,0,96.868065848,0.019472182886568688,0.016192458212174438,0.008973887610790406,9,10,15,
9430,0,12341,0,26788,0,113282,0,0,97.882024112,0.019175468708093196,0.01618667555622665,0.008955036238270268,11,14,15,
6328,0,21436,0,26260,0,132585,0,0,98.886054904,0.018619093103506228,0.016179390850395943,0.0088938250505453,7,10,14,
2926,0,14571,0,26671,0,67048,0,0,99.891698459,0.01835505039901822,0.016172799943826487,0.008948582512804625,10,10,15,
3064,0,20432,0,26260,0,87478,0,0,100.896014746,0.017924706716249704,0.016173717831737364,0.008974316562803886,7,11,15,
3064,0,13626,0,26661,0,114600,0,0,101.907136876,0.017709933221024834,0.01615996962799463,0.008949261356380876,7,11,15,
3064,0,13360,0,26260,0,121055,0,0,102.918160234,0.017502769976599386,0.016152541779809237,0.008920124227167626,7,11,15,
3064,0,14513,0,28112,0,121244,0,0,103.919166777,0.017294998477787076,0.016145942726348724,0.008876386052592033,7,11,14,
3064,0,16213,0,25371,0,103120,0,0,104.928007168,0.017021696151651028,0.01616098788161275,0.008843251883738037,8,10,15,
3064,0,12874,0,27149,0,106972,0,0,105.928145864,0.016867963216966056,0.01616103515777498,0.008843214609839604,7,11,15,
3064,0,14104,0,26260,0,134573,0,0,106.93317304,0.016677736305051677,0.016164713699302453,0.008789223714586618,7,11,15,
2898,0,3806,0,6427,0,116164,0,0,107.944582595,0.016710996290434772,0.01615696853674281,0.008785964026315783,11,15,15,
1578,0,140,0,15961,0,132707,0,0,108.959061659,0.016841795994411244,0.016030906895073905,0.00875764258870018,7,11,15,
66,0,66,0,31688,0,91055,0,0,109.969256989,0.01690637894643544,0.01582693247303508,0.008768536050214729,7,11,15,
120,0,272,0,0,0,131594,0,0,110.982407614,0.017030543632146282,0,0.008711405372362695,7,11,15,
0,0,11863,0,0,0,121282,0,0,111.99695522,0.016898816168279252,0,0.008685114568883979,7,11,15,
0,0,19393,0,0,0,130749,0,0,113.006527137,0.016675056046649376,0,0.008624291508456328,7,11,15,
0,0,2027,0,0,0,106043,0,0,114.013481624,0.016652864402621367,0,0.008623737292705025,7,11,15,
0,0,0,0,0,0,82563,0,0,115.023894384,0,0,0.00865497685043944,7,11,15,
0,0,0,19393,0,0,107751,0,0,116.037196134,0,0.01574380166002846,0.008641669885070912,7,11,15,
0,0,0,23335,0,0,111577,0,0,117.042731145,0,0.015713106645356988,0.008626336575857612,7,11,15,
0,0,0,56009,0,0,69302,0,9029,118.051471923,0,0.015663549825578743,0.008584630325980046,7,11,15,
0,0,0,48123,0,0,43668,0,20086,119.053522912,0,0.01566591341278808,0.008512453452165567,7,11,15,
0,0,0,63821,0,0,103300,0,17630,120.063584217,0,0.01559129747216679,0.008376530436554284,7,11,15,
0,0,0,54239,0,0,57544,0,22441,121.068952083,0,0.015565908847631534,0.0082610271285125,7,11,15,
0,0,0,19232,0,0,9191,0,22261,122.07553876,0,0.015668634385432485,0.008199812564861459,7,11,15,
