UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time
21590,0,0,0,0,0,0,0,0,2.3219e-05
7286,0,0,0,0,0,0,0,0,1.01469132
30496,0,0,0,0,0,0,0,0,2.081135087
54090,0,0,0,0,0,0,0,0,3.118872337
57855,0,0,0,0,0,0,0,0,4.344779778
91332,0,0,0,0,0,0,0,0,5.356488342
103927,0,0,0,0,0,0,0,0,6.362319207
127315,0,0,0,0,0,0,0,0,7.374095577
138548,0,0,0,0,0,0,0,0,8.387258675
108837,0,0,0,0,0,0,0,0,9.400987915
102786,0,0,0,0,0,0,0,0,10.41371757
110454,0,0,0,0,0,0,0,0,11.419951914
83136,0,0,0,0,0,0,0,0,12.429773219
141706,0,0,0,0,0,0,0,0,13.47997445
140803,0,0,0,0,0,0,0,0,14.499575457
62621,0,0,0,0,0,0,0,0,15.545609496
129474,0,0,0,0,0,0,0,0,16.759925946
35555,0,0,0,0,0,0,0,0,17.920320879
113921,0,0,0,0,0,0,0,17712,19.640013186
102107,0,0,0,0,0,0,0,22771,20.651121913
170212,0,0,0,0,0,0,0,24418,21.658424788
206097,0,0,0,0,0,0,0,25094,22.669943746
154716,0,0,0,18130,0,0,0,24748,23.676429472
136234,0,0,0,26044,0,0,0,25967,24.679924234
63671,0,0,0,26080,0,0,0,24682,25.688959668
72917,0,0,0,26639,0,0,0,12671,26.693947217
27429,0,0,0,27371,0,0,0,0,27.708346814
141320,0,0,0,25672,0,0,0,0,28.731208584
147503,0,0,0,26080,0,0,0,0,29.737233241
148970,0,0,0,27246,0,0,0,0,30.743153698
135036,0,0,0,26080,0,0,0,0,31.749521624
140663,0,0,0,26080,0,0,0,0,32.753399794
98396,0,0,0,26242,0,0,0,0,33.759972444
80044,0,0,0,26260,0,0,0,0,34.769910129
40696,0,0,0,26822,0,0,0,0,35.777452257
105930,0,0,0,26260,0,0,0,0,36.805430854
126202,0,0,0,27149,0,0,0,0,37.811388551
87224,0,0,0,26260,0,0,0,0,38.820385482
127934,0,0,0,26671,0,0,0,0,39.828088368
77735,0,0,0,27024,0,0,0,0,40.846212207
129972,0,0,0,26260,0,0,0,0,41.858534785
123101,0,0,0,26260,0,0,0,12011,42.87164808
31919,0,0,0,26260,0,0,0,19459,43.878911053
98825,0,0,0,26260,0,0,0,17696,44.891940041
147225,0,0,0,26260,0,0,0,7250,45.894523613
151940,0,0,0,27711,0,0,0,0,46.908109245
69731,0,0,0,26260,0,0,0,0,47.922009182
136516,0,0,0,26260,0,0,0,0,48.930073813
116068,0,0,0,27435,0,0,0,0,49.942765401
78929,0,0,0,26260,0,0,0,0,50.95618679
90967,0,0,0,26260,0,0,0,0,51.999072735
144330,0,0,0,26260,0,0,0,0,53.001343251
139683,0,0,0,27711,0,0,0,0,54.011125818
110310,0,0,0,26260,0,0,0,0,55.024066813
70350,0,0,0,26260,0,0,0,0,56.032262774
103899,0,0,0,27435,0,0,0,0,57.039596627
135936,0,0,0,26260,0,0,0,0,58.047662094
110528,0,0,0,26260,0,0,0,0,59.061440125
103700,0,0,0,26822,0,0,0,0,60.089790232
127350,0,0,0,26260,0,1284,0,0,61.096603101
112265,0,0,0,25698,0,0,0,0,62.102391631
78999,0,0,0,27711,0,0,0,0,63.108126381
66472,0,0,0,26260,0,0,0,0,64.131148982
135376,0,0,0,26260,0,0,0,0,65.134544011
137133,0,0,0,27435,0,3139,0,0,66.142025441
58755,0,0,0,26260,0,19686,0,0,67.150043207
108266,0,0,0,26260,0,87086,0,0,68.178569082
140003,0,0,0,26260,0,133945,0,0,69.183824859
134245,0,0,0,26260,0,136904,0,0,70.186101225
60866,0,0,0,26260,0,71890,0,0,71.19300318
140053,0,0,0,26260,0,143792,0,0,72.201039037
127641,0,0,0,27711,0,128831,0,0,73.207850062
97735,0,0,0,26260,0,102952,0,0,74.217774077
62230,0,6788,0,26260,0,65033,0,0,75.223289223
57646,0,20086,0,26260,0,64924,0,0,76.232104433
133905,0,16279,0,26260,0,136801,0,0,77.234257315
124733,0,17218,0,26260,0,150300,0,0,78.23745922
101646,0,17696,0,27435,0,52600,0,0,79.246255552
38706,0,21634,0,26260,0,122491,0,0,80.258634861
