 "UE1: web-rtc" "UE1: sipp" "UE1: web-server" "UE2: web-rtc" "UE2: sipp" "UE2: web-server" "UE3: web-rtc" "UE3: sipp" "UE3: web-server" Time UE1-Jitter UE2-Jitter UE3-Jitter UE1-CQI UE2-CQI UE3-CQI empty
44 97513000 0 0 0 26788000 0 0 0 8485000  12.2222210747512 16.3114184195271 5.9027826840958 6000 11000 15000 
45 92395000 0 0 0 26502000 0 0 0 26923000  12.1166022238455 16.3337526036496 5.8414198323736 10000 10000 15000 
46 94620000 0 0 0 27844000 0 0 0 29493000  12.0546281702235 16.3131605083799 5.7535376759522 8000 10000 15000 
47 97663000 0 0 0 27435000 0 0 0 12671000  11.9699480096343 16.2904892382865 5.850233350839201 10000 10000 15000 
48 102383000 0 0 0 26788000 0 0 0 0  11.8739110549819 16.2634178365508 0.0 10000 10000 14000 
49 94250000 0 0 0 26260000 0 4357000 0 0  11.803196017777699 16.2453395542467 6.1523919183457 4000 10000 15000 
50 80744000 0 0 0 27316000 0 29318000 0 0  11.7815342870879 16.226523730585402 6.4394185223191 10000 11000 15000 
51 74263000 0 0 0 26260000 0 13072000 0 0  11.7652215326306 16.2045761321408 6.8782231623541 0 11000 15000 
52 91409000 0 0 0 26788000 0 109125000 0 0  11.7223780925438 16.190657986056898 6.9728869722221996 7000 11000 15000 
53 99357000 0 0 0 27711000 0 150332000 0 0  11.6290258560444 16.1882162382749 6.9587965424865 8000 10000 15000 
54 92483000 0 0 0 25865000 0 130448000 0 0  11.567409044022499 16.1710246168322 6.9821930885702 10000 10000 15000 
55 81757000 0 0 0 27711000 0 86286000 0 0  11.5368342602207 16.1370132445569 7.1049066161943 4000 11000 15000 
56 63074000 0 0 0 26788000 0 128763000 0 0  11.5483349889425 16.1399311631449 7.118596428023 2000 10000 15000 
57 56439000 0 0 0 26260000 0 56124000 0 0  11.556115161360399 16.1404883763133 7.3132351410928 9000 10000 14000 
58 60090000 0 0 0 28491000 0 64597000 0 0  11.5673830511972 16.1243489874884 7.4338787183047 13000 14000 15000 
59 65027000 0 0 0 25849000 0 128144000 0 0  11.5732619687799 16.1244819539711 7.4409071893305 8000 10000 14000 
60 59373000 0 0 0 26788000 0 156382000 0 0  11.587036462176899 16.1081727227592 7.3750647411687 8000 10000 15000 
61 45879000 0 0 0 26260000 0 139529000 0 0  11.6219521776536 16.103012746466803 7.363860388328 8000 11000 15000 
62 43285000 0 0 0 27316000 0 125105000 0 0  11.660612559396801 16.0821805884808 7.3711846643441 10000 10000 14000 
63 39196000 0 0 0 26260000 0 135098000 0 0  11.7071787901818 16.078768390224 7.3681836826642995 14000 14000 15000 
64 42781000 0 0 0 26788000 0 147951000 0 0  11.7566817061679 16.0729497491053 7.347814108228699 14000 15000 15000 
65 25675000 0 0 0 26260000 0 157904000 0 0  11.785032259642799 16.0652212921523 7.2917543826666 14000 15000 15000 
66 224000 0 0 0 27878000 0 43542000 0 0  11.8686815041956 16.066749582321698 7.4003750985507 14000 15000 15000 
67 36130000 0 0 0 27149000 0 162496000 0 0  11.9071025967085 16.07308378198 7.3471403930109 11000 14000 15000 
68 57262000 0 0 0 26788000 0 289563000 0 0  11.925390579985999 16.072306567283302 7.1217372698149 14000 15000 15000 
69 60413000 0 0 0 26260000 0 224441000 0 0  11.9343670711578 16.079365837002797 7.0053265839168 8000 10000 15000 
70 66085000 0 0 0 26788000 0 225140000 0 0  11.9216942285762 16.0718937573018 6.8949158197286 9000 10000 15000 
71 66602000 0 0 0 26260000 0 240447000 0 0  11.914760852149099 16.084830689608197 6.7738986948491 6000 10000 15000 
72 45602000 0 0 0 26788000 0 261144000 0 0  11.9195146692549 16.0825423085142 6.637507400078 9000 10000 15000 
73 6781000 0 8485000 0 26671000 0 166525000 0 0  11.9805868242264 16.0904141780687 6.5886706062097 9000 10000 15000 
74 23403000 0 19393000 0 26260000 0 65620000 0 0  11.9854405844704 16.1076506807964 6.6446368561272005 7000 11000 15000 
75 12496000 0 16131000 0 25849000 0 202971000 0 0  11.8674383371428 16.1189910570618 6.579092844331901 8000 11000 15000 
76 43085000 0 11109000 0 27435000 0 461376000 0 0  11.6983474681081 16.1148878704391 6.2916873153289 11000 13000 15000 
77 39486000 0 5371000 0 25907000 0 417448000 0 0  11.6298289604425 16.1149779240583 6.0714293076071 7000 11000 15000 
78 22695000 0 8181000 0 20186000 0 337308000 0 0  11.6493503970015 16.1886168001198 5.9452170184123005 7000 11000 15000 
79 10446000 0 17300000 0 11679000 0 201445000 0 0  11.5945689234194 16.1828516259292 5.956115967581 8000 11000 15000 
80 3064000 0 23397000 0 26260000 0 520397000 0 0  11.506264234797701 16.1823316762127 5.7135456446031 10000 11000 15000 
81 3064000 0 28208000 0 27435000 0 402069000 0 0  11.1784130861814 16.1319746924979 5.8122015558958005 8000 11000 15000 
82 0 0 19665000 0 25632000 0 200096000 0 0  11.0249343073406 16.1030232312405 6.1572229818202 10000 10000 15000 
83 0 0 23568000 0 27842000 0 384718000 0 0  11.6983474681081 16.1184920394029 6.3222534157303 7000 10000 15000 
84 0 0 2853000 0 26462000 0 13119000 0 0  11.2293239304225 16.092801840295 6.4596607136319 7000 10000 15000 
85 0 0 24554000 0 26910000 0 421190000 0 0  11.0234434324234 16.1209403934034 6.304575848446801 8000 10000 15000 
86 0 0 21563000 0 27135000 0 108814000 0 0  11.2039303923849 16.1302393023921 6.4151432052993 10000 9000 15000 
87 0 0 16547000 0 27034000 0 489239000 0 0  11.0393949493938 16.1192829183019 6.4151432052993 8000 10000 15000 
88 0 0 28531000 0 30123000 0 390219000 0 0  11.302943043943 16.103230482018198 6.5473056582327 7000 9000 15000 
89 0 0 5364000 0 28932000 0 248923000 0 0  11.5039334910394 16.1301859230492 6.5443322194407 8000 10000 15000 
90 0 0 26543000 0 29321000 0 102392000 0 0  11.0340340304034 16.1000232301304 6.5030116600333 7000 9000 15000 
91 0 0 25423000 0 14234000 0 510239000 0 0  11.8204940293949 16.110230230230098 6.4630692639695 8000 8000 15000 
92 0 0 19542000 0 0 0 480934000 0 0  11.0904903949304 0.0 6.4572152003575995 9000 9000 15000 
93 0 0 25635000 0 0 0 520492000 0 0  11.1023203213023 0.0 6.4327504022665 8000 10000 15000 
94 0 0 13541000 0 0 0 460239000 0 0  11.203923023921 0.0 6.443332530039901 7000 8000 15000 
95 0 0 4562000 0 0 0 390231000 0 0  11.403943042934 0.0 6.426218440345 9000 10000 15000 
96 0 0 0 0 0 0 420312000 0 0  0.0 0.0 6.4152160637693 10000 9000 15000 
97 0 0 0 0 0 0 489201000 0 0  0.0 0.0 6.400632573889999 9000 10000 15000 
98 0 0 0 0 0 0 201239000 0 0  0.0 0.0 6.3736727711912 10000 9000 15000 
99 0 0 0 0 0 0 70239000 0 0  0.0 0.0 6.5770293845726 8000 10000 15000 
100 0 0 0 0 0 0 1136000 0 0  0.0 0.0 6.6944829343243 8000 9000 15000 
101 0 0 0 0 0 0 3064000 0 148000  0.0 0.0 6.7293202043847 8000 9000 15000 
102 0 0 0 0 0 0 3064000 0 22985000  0.0 0.0 6.823882374278201 9000 10000 15000 
103 0 0 0 4666000 0 0 3064000 0 0  0.0 16.2003571341163 6.628329320302 11000 10000 15000 
104 0 0 0 45967000 0 0 3230000 0 16890000  0.0 16.0799327751448 6.4829392934724 7000 11000 15000 
105 0 0 0 1211000 0 0 2760000 0 28686000  0.0 16.0799327751448 6.3209382019391995 13000 10000 15000 
106 0 0 0 40358000 0 0 0 0 29493000  0.0 16.0711391243284 6.2032382939207995 6000 11000 15000 
107 0 0 0 36782000 0 0 0 0 28620000  0.0 16.9521365171981 6.0120329382131 5000 14000 15000 
108 0 0 0 19709000 0 0 0 0 21008000  0.0 17.054811109172398 6.029382839231101 6000 12000 15000 
109 0 0 0 86827000 0 0 0 0 28686000  0.0 16.8964280116816 5.9023929329231 7000 13000 15000 
110 0 0 0 92727000 0 0 0 0 20612000  0.0 16.706277528463 5.8023029320329 6000 10000 15000 
111 0 0 0 78122000 0 0 0 0 26511000  0.0 16.475846591462 5.9023920323912 6000 10000 15000 
112 0 0 0 60331000 0 0 0 0 29559000  0.0 16.449863141306803 5.8023023923139 5000 10000 15000 
113 0 0 0 14997000 0 0 0 0 15867000  0.0 16.418123212455 6.0239203024802 6000 11000 15000 
114 0 0 0 179421000 0 0 0 0 27730000  0.0 16.6040831888912 6.0230203203293 7000 10000 15000 
115 0 0 0 90342000 0 0 0 0 29493000  0.0 16.562007124418102 5.929392392390199 6000 11000 15000 
116 0 0 0 287087000 0 0 0 0 27453000  0.0 16.1968471111327 5.8203203920102995 6000 10000 15000 
117 0 0 0 222844000 0 0 0 0 26574000  0.0 16.0340349349394 5.7293012321323005 8000 11000 15000 
118 0 0 0 234034000 0 0 0 0 25766000  0.0 16.1928492581424 5.729302323019501 11000 14000 15000 
119 0 0 0 289301000 0 0 0 0 29637000  0.0 16.2043940394203 5.8010857910462 10000 10000 15000 
120 0 0 0 340219000 0 0 0 0 21646000  0.0 16.6939439493434 5.8929381928384 10000 13000 15000 
121 0 0 0 430321000 0 0 0 0 24676000  0.0 16.530403403941 5.720310284912 8000 12000 15000 
122 0 0 27664000 350232000 0 0 0 0 29563000  10.832752389217701 16.9823918239283 5.6023918245819 11000 10000 15000 
123 0 0 21868000 542032000 0 0 0 0 24562000  10.6764252875091 16.892382302301 5.5023029391923 9000 9000 15000 
124 0 0 1529000 452032000 0 0 0 0 25753000  10.6790746717436 16.3043940340349 5.529381238429299 8000 14000 15000 
125 0 0 27862000 201323000 0 0 0 0 26468000  10.495992971592901 16.6930403490102 5.4029301239122995 9000 11000 15000 
126 0 0 24748000 345923000 0 0 0 0 27583000  10.4038917707446 16.8923819238847 5.5374871293123 8000 9000 15000 
127 0 0 23593000 520321000 0 0 0 0 29676000  10.203203212031202 16.4994394935992 5.793020320129 6000 10000 15000 
128 0 0 21345000 479049000 0 0 0 0 26895000  10.3210493401239 16.6384384030423 5.8903992343939 6000 13000 15000 
129 0 0 28452000 389023000 0 0 0 0 28563000  10.102102010102001 16.2304030430439 5.5283192391848 6000 13000 15000 
130 0 0 26453000 450393000 0 0 0 0 29543000  10.029292929102 16.792930230202 5.4823929318234 13000 15000 15000 
131 0 0 21634000 490293000 0 0 0 0 26863000  10.5694823943842 16.9090329321424 5.4020948294241 13000 15000 9000 
132 0 0 12734000 270932000 0 0 0 0 27453000  10.0230230203203 16.0930239203293 5.3923185927192 13000 15000 8000 
133 0 0 25642000 320230000 0 0 0 0 28564000  10.2010202010201 16.302030203203003 5.385738942984901 13000 15000 10000 
134 0 0 22852000 420302000 0 0 0 0 29563000  10.1230230123012 16.4020329420421 5.4784382793582 13000 15000 9000 
135 0 0 27532000 510230000 0 0 0 0 26583000  10.8294820238392 16.5394938439412 5.3927593872935 13000 15000 9000 
136 0 0 26427000 193023000 0 0 0 0 26906000  10.9438243932949 16.630439493910202 5.2287395732834 13000 15000 8000 
137 0 0 25935000 420310000 0 0 0 0 22678000  10.2392392192391 16.9029302391923 5.2934685389856995 13000 15000 9000 
138 0 0 25213000 540321000 0 0 0 0 21457000  10.1203293192312 16.4039123992323 5.1938758932795 13000 15000 11000 
139 0 0 28996000 470921000 0 0 0 0 20674000  10.1202392321203 16.782372939201 5.2923856827822 13000 15000 12000 
140 0 0 22427000 500102000 0 0 0 0 29064000  10.2381823812381 16.6934930403401 5.1928356893275005 13000 15000 10000 
141 0 0 27483000 390291000 0 0 0 0 25796000  10.2923923829329 16.8923829319231 5.192837568819701 13000 15000 10000 
142 0 0 25925000 460239000 0 0 0 0 27454000  10.7349349394239 16.9203912039293 5.239278572825199 13000 15000 9000 
143 0 0 8346000 470923000 0 0 0 0 26457000  10.239123912939199 16.2323232382382 5.1238498283492 13000 15000 10000 
144 0 0 17953000 390902000 0 0 0 0 25789000  10.3929329392932 16.0923850192032 5.0239874324234 13000 15000 10000 
145 0 0 18434000 420931000 0 0 0 0 23674000  10.2323232323929 16.9382392938239 5.0329473294824 13000 15000 11000 
146 0 0 25678000 440231000 0 0 0 0 29775000  10.7236273625323 16.693823929323298 5.0934928418471 13000 15000 13000 
147 0 0 0 402391000 0 0 0 0 27683000  0.0 16.802301259578897 5.009203920932 13000 15000 12000 
148 0 0 0 452192000 0 0 0 0 28563000  0.0 16.909949104959 5.0124768412412 13000 15000 12000 
149 0 0 0 510232000 0 0 0 0 19378000  0.0 16.7920309830829 5.0200318249124996 13000 15000 14000 
150 0 0 0 230219000 0 0 0 0 11683000  0.0 16.6034082938172 5.0201481279174995 13000 15000 14000 
151 0 0 0 298302000 0 0 0 0 12456000  0.0 16.6304238743228 5.000230150925701 13000 15000 15000 
152 0 0 0 190202000 0 0 0 0 0  0.0 16.882937438749202 0.0 13000 15000 14000 
153 0 0 0 50231000 0 0 0 0 0  0.0 16.8937439483774 0.0 13000 15000 13000 
154 0 0 0 70340000 0 0 0 0 0  0.0 16.693281092831 0.0 13000 15000 14000 
155 0 0 0 110223000 0 0 0 0 0  0.0 16.830498390284 0.0 13000 15000 11000 
156 0 0 0 150231000 0 0 0 0 0  0.0 16.6309482034224 0.0 13000 15000 14000 
157 0 0 0 70231000 0 0 0 0 0  0.0 16.9012931204914 0.0 13000 15000 9000 
158 0 0 0 51023000 0 0 0 0 0  0.0 16.7293182930129 0.0 13000 15000 14000 
159 0 0 0 10231000 0 0 0 0 0  0.0 16.5834739248924 0.0 13000 15000 10000 
160 0 0 0 0 0 0 0 0 0  0.0 16.3487298346819 0.0 13000 15000 12000 
161 0 0 0 0 0 0 0 0 0  0.0 16.3458372492384 0.0 13000 15000 14000 
