"UE1: web-rtc","UE1: sipp","UE1: web-server","UE2: web-rtc","UE2: sipp","UE2: web-server","UE3: web-rtc","UE3: sipp","UE3: web-server","Time","UE1-Jitter","UE2-Jitter","UE3-Jitter","UE1-CQI","UE2-CQI","UE3-CQI","empty"
92483,0,0,0,25865,0,130448,0,0,,"0.011567409044022533","0.01617102461683222","0.006982193088570234",10,10,15,
81757,0,0,0,27711,0,86286,0,0,,"0.011536834260220771","0.016137013244556984","0.007104906616194342",4,11,15,
63074,0,0,0,26788,0,128763,0,0,,"0.011548334988942505","0.016139931163144987","0.007118596428023042",2,10,15,
56439,0,0,0,26260,0,56124,0,0,,"0.011556115161360493","0.0161404883763133","0.007313235141092826",9,10,14,
60090,0,0,0,28491,0,64597,0,0,,"0.0115673830511972","0.01612434898748844","0.007433878718304724",13,14,15,
65027,0,0,0,25849,0,128144,0,0,,"0.01157326196877993","0.016124481953971145","0.007440907189330555",8,10,14,
59373,0,0,0,26788,0,156382,0,0,,"0.011587036462176951","0.01610817272275925","0.007375064741168712",8,10,15,
45879,0,0,0,26260,0,139529,0,0,,"0.011621952177653636","0.016103012746466833","0.007363860388328084",8,11,15,
43285,0,0,0,27316,0,125105,0,0,,"0.01166061255939684","0.016082180588480825","0.0073711846643441485",10,10,14,
39196,0,0,0,26260,0,135098,0,0,,"0.01170717879018182","0.016078768390224055","0.007368183682664351",14,14,15,
42781,0,0,0,26788,0,147951,0,0,,"0.011756681706167959","0.016072949749105392","0.007347814108228744",14,15,15,
25675,0,0,0,26260,0,157904,0,0,,"0.01178503225964286","0.016065221292152317","0.0072917543826666814",14,15,15,
224,0,0,0,27878,0,43542,0,0,,"0.011868681504195684","0.016066749582321727","0.007400375098550739",14,15,15,
36130,0,0,0,27149,0,162496,0,0,,"0.011907102596708553","0.016073083781980003","0.007347140393010905",11,14,15,
57262,0,0,0,26788,0,289563,0,0,,"0.011925390579986036","0.016072306567283305","0.007121737269814917",14,15,15,
60413,0,0,0,26260,0,224441,0,0,,"0.01193436707115783","0.016079365837002865","0.007005326583916888",8,10,15,
66085,0,0,0,26788,0,225140,0,0,,"0.011921694228576285","0.01607189375730183","0.006894915819728637",9,10,15,
66602,0,0,0,26260,0,240447,0,0,,"0.011914760852149197","0.0160848306896082","0.00677389869484918",6,10,15,
45602,0,0,0,26788,0,261144,0,0,,"0.01191951466925492","0.01608254230851421","0.006637507400078077",9,10,15,
6781,0,8485,0,26671,0,166525,0,0,,"0.01198058682422647","0.016090414178068755","0.0065886706062097825",9,10,15,
23403,0,19393,0,26260,0,65620,0,0,,"0.01198544058447044","0.01610765068079642","0.006644636856127236",7,11,15,
12496,0,16131,0,25849,0,202971,0,0,,"0.011867438337142861","0.01611899105706181","0.006579092844331963",8,11,15,
43085,0,11109,0,27435,0,461376,0,0,,"0.011698347468108113","0.016114887870439108","0.006291687315328973",11,13,15,
39486,0,5371,0,25907,0,417448,0,0,,"0.011629828960442564","0.016114977924058346","0.006071429307607163",7,11,15,
22695,0,8181,0,20186,0,337308,0,0,,"0.011649350397001504","0.016188616800119886","0.005945217018412331",7,11,15,
10446,0,17300,0,11679,0,201445,0,0,,"0.011594568923419415","0.01618285162592925","0.005956115967581061",8,11,15,
3064,0,23397,0,26260,0,520397,0,0,,"0.011506264234797793","0.016182331676212764","0.005713545644603145",10,11,15,
3064,0,28208,0,27435,0,402069,0,0,,"0.01117841308618148","0.016131974692497962","0.005812201555895875",8,11,15,
0,0,19665,0,25632,0,200096,0,0,,"0.01102493430734065","0.016103023231240592","0.006157222981820285",10,10,15,
0,0,23568,0,27842,0,384718,0,0,,"0.011698347468108113","0.016118492039402942","0.006322253415730349",7,10,15,
0,0,2853,0,26462,0,13119,0,0,,"0.011229323930422534","0.016092801840295039","0.00645966071363192",7,10,15,
0,0,24554,0,26910,0,421190,0,0,,"0.011023443432423443","0.01612094039340349","0.006304575848446829",8,10,15,
0,0,21563,0,27135,0,108814,0,0,,"0.011203930392384939","0.016130239302392112","0.006415143205299349",10,9,15,
0,0,16547,0,27034,0,489239,0,0,,"0.011039394949393840","0.01611928291830193","0.006415143205299349",8,10,15,
0,0,28531,0,30123,0,390219,0,0,,"0.011302943043943039","0.016103230482018232","0.006547305658232751",7,9,15,
0,0,5364,0,28932,0,248923,0,0,,"0.01150393349103940","0.016130185923049231","0.006544332219440786",8,10,15,
0,0,26543,0,29321,0,102392,0,0,,"0.01103403403040343","0.01610002323013042","0.0065030116600333365",7,9,15,
0,0,25423,0,14234,0,510239,0,0,,"0.01182049402939493","0.016110230230230102","0.006463069263969535",8,8,15,
0,0,19542,0,0,0,480934,0,0,,"0.01109049039493043",0,"0.006457215200357635",9,9,15,
0,0,25635,0,0,0,520492,0,0,,"0.01110232032130231",0,"0.006432750402266552",8,10,15,
0,0,13541,0,0,0,460239,0,0,,"0.01120392302392103",0,"0.0064433325300399516",7,8,15,
0,0,4562,0,0,0,390231,0,0,,"0.01140394304293404",0,"0.0064262184403450495",9,10,15,
0,0,0,0,0,0,420312,0,0,,0,0,"0.00641521606376934",10,9,15,
0,0,0,0,0,0,489201,0,0,,0,0,"0.0064006325738900065",9,10,15,
0,0,0,0,0,0,201239,0,0,,0,0,"0.006373672771191236",10,9,15,
0,0,0,0,0,0,70239,0,0,,0,0,"0.006577029384572666",8,10,15,
0,0,0,0,0,0,1136,0,0,,0,0,"0.006694482934324325",8,9,15,
0,0,0,0,0,0,3064,0,148,,0,0,"0.006729320204384792",8,9,15,
0,0,0,0,0,0,3064,0,22985,,0,0,"0.00682388237427821",9,10,15,
0,0,0,4666,0,0,3064,0,0,,0,"0.016200357134116387","0.006628329320302023",11,10,15,
0,0,0,45967,0,0,3230,0,16890,,0,"0.01607993277514484","0.00648293929347248",7,11,15,
0,0,0,1211,0,0,2760,0,28686,,0,"0.01607993277514484","0.006320938201939291",13,10,15,
0,0,0,40358,0,0,0,0,29493,,0,"0.016071139124328494","0.00620323829392082",6,11,15,
0,0,0,36782,0,0,0,0,28620,,0,"0.01695213651719811","0.00601203293821311",5,14,15,
0,0,0,19709,0,0,0,0,21008,,0,"0.017054811109172497","0.0060293828392311",6,12,15,
0,0,0,86827,0,0,0,0,28686,,0,"0.016896428011681685","0.00590239293292312",7,13,15,
0,0,0,92727,0,0,0,0,20612,,0,"0.016706277528463005","0.005802302932032932",6,10,15,
0,0,0,78122,0,0,0,0,26511,,0,"0.016475846591462017","0.00590239203239123",6,10,15,
0,0,0,60331,0,0,0,0,29559,,0,"0.016449863141306812","0.005802302392313924",5,10,15,
0,0,0,14997,0,0,0,0,15867,,0,"0.016418123212455032","0.006023920302480242",6,11,15,
0,0,0,179421,0,0,0,0,27730,,0,"0.01660408318889129","0.006023020320329329",7,10,15,
0,0,0,90342,0,0,0,0,29493,,0,"0.01656200712441811","0.00592939239239023",6,11,15,
0,0,0,287087,0,0,0,0,27453,,0,"0.016196847111132735","0.005820320392010391",6,10,15,
0,0,0,222844,0,0,0,0,26574,,0,"0.01603403493493943","0.005729301232132325",8,11,15,
0,0,0,234034,0,0,0,0,25766,,0,"0.016192849258142424","0.0057293023230195828",11,14,15,
0,0,0,289301,0,0,0,0,29637,,0,"0.016204394039420394","0.00580108579104622",10,10,15,
0,0,0,340219,0,0,0,0,21646,,0,"0.01669394394934343","0.005892938192838429",10,13,15,
0,0,0,430321,0,0,0,0,24676,,0,"0.016530403403941042","0.005720310284912024",8,12,15,
0,0,27664,350232,0,0,0,0,29563,,"0.010832752389217791","0.016982391823928392","0.005602391824581924",11,10,15,
0,0,21868,542032,0,0,0,0,24562,,"0.010676425287509152","0.01689238230230100","0.00550230293919232",9,9,15,
0,0,1529,452032,0,0,0,0,25753,,"0.010679074671743638","0.016304394034034934","0.005529381238429323",8,14,15,
0,0,27862,201323,0,0,0,0,26468,,"0.010495992971592913","0.016693040349010239","0.00540293012391233",9,11,15,
0,0,24748,345923,0,0,0,0,27583,,"0.010403891770744621","0.016892381923884724","0.005537487129312314",8,9,15,
0,0,23593,520321,0,0,0,0,29676,,"0.01020320321203123","0.01649943949359923","0.00579302032012905",6,10,15,
0,0,21345,479049,0,0,0,0,26895,,"0.01032104934012394","0.016638438403042353","0.005890399234393942",6,13,15,
0,0,28452,389023,0,0,0,0,28563,,"0.010102102010102012","0.01623040304304393","0.005528319239184823",6,13,15,
0,0,26453,450393,0,0,0,0,29543,,"0.01002929292910203","0.016792930230202021","0.005482392931823412",13,15,15,
0,0,21634,490293,0,0,0,0,26863,,"0.01056948239438423","0.01690903293214242","0.005402094829424165",13,15,9,
0,0,12734,270932,0,0,0,0,27453,,"0.010023023020320322","0.016093023920329329","0.00539231859271928",13,15,8,
0,0,25642,320230,0,0,0,0,28564,,"0.01020102020102010","0.01630203020320302","0.00538573894298495",13,15,10,
0,0,22852,420302,0,0,0,0,29563,,"0.01012302301230124","0.016402032942042112","0.005478438279358273",13,15,9,
0,0,27532,510230,0,0,0,0,26583,,"0.010829482023839272","0.016539493843941233","0.00539275938729352",13,15,9,
0,0,26427,193023,0,0,0,0,26906,,"0.01094382439329499","0.01663043949391023","0.005228739573283482",13,15,8,
0,0,25935,420310,0,0,0,0,22678,,"0.01023923921923912","0.016902930239192333","0.005293468538985739",13,15,9,
0,0,25213,540321,0,0,0,0,21457,,"0.010120329319231292","0.01640391239923231","0.00519387589327958",13,15,11,
0,0,28996,470921,0,0,0,0,20674,,"0.01012023923212031","0.016782372939201032","0.005292385682782252",13,15,12,
0,0,22427,500102,0,0,0,0,29064,,"0.010238182381238122","0.01669349304034012","0.0051928356893275892",13,15,10,
0,0,27483,390291,0,0,0,0,25796,,"0.01029239238293293","0.016892382931923124","0.0051928375688197255",13,15,10,
0,0,25925,460239,0,0,0,0,27454,,"0.01073493493942394","0.016920391203929312","0.0052392785728252352",13,15,9,
0,0,8346,470923,0,0,0,0,26457,,"0.010239123912939239","0.016232323238238282","0.005123849828349232",13,15,10,
0,0,17953,390902,0,0,0,0,25789,,"0.010392932939293239","0.016092385019203214","0.005023987432423432",13,15,10,
0,0,18434,420931,0,0,0,0,23674,,"0.010232323232392939","0.016938239293823929","0.005032947329482429",13,15,11,
0,0,25678,440231,0,0,0,0,29775,,"0.010723627362532332","0.016693823929323356","0.00509349284184712",13,15,13,
0,0,0,402391,0,0,0,0,27683,,0,"0.016802301259578972","0.005009203920932093",13,15,12,
0,0,0,452192,0,0,0,0,28563,,0,"0.01690994910495902","0.00501247684124124",13,15,12,
0,0,0,510232,0,0,0,0,19378,,0,"0.016792030983082974","0.005020031824912515",13,15,14,
0,0,0,230219,0,0,0,0,11683,,0,"0.01660340829381724","0.00502014812791751",13,15,14,
0,0,0,298302,0,0,0,0,12456,,0,"0.016630423874322891","0.005000230150925710",13,15,15,
0,0,0,190202,0,0,0,0,0,,0,"0.016882937438749222",0,13,15,14,
0,0,0,50231,0,0,0,0,0,,0,"0.016893743948377493",0,13,15,13,
0,0,0,70340,0,0,0,0,0,,0,"0.01669328109283101",0,13,15,14,
0,0,0,110223,0,0,0,0,0,,0,"0.016830498390284032",0,13,15,11,
0,0,0,150231,0,0,0,0,0,,0,"0.01663094820342242",0,13,15,14,
0,0,0,70231,0,0,0,0,0,,0,"0.016901293120491422",0,13,15,9,
0,0,0,51023,0,0,0,0,0,,0,"0.016729318293012984",0,13,15,14,
0,0,0,10231,0,0,0,0,0,,0,"0.016583473924892414",0,13,15,10,
0,0,0,0,0,0,0,0,0,,0,"0.016348729834681955",0,13,15,12,
0,0,0,0,0,0,0,0,0,,0,"0.016345837249238473",0,13,15,14,
