UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time
1,0,0,0,0,0,0,0,0,6.470124435
1,0,0,0,0,0,0,0,0,7.511939358
1,0,0,0,0,0,0,0,0,8.617975494
1,0,0,0,0,0,0,0,0,9.999984386
1,0,0,0,0,0,0,0,0,11.053769026
1,0,0,0,0,0,0,0,0,12.061504014
1,0,0,0,0,0,0,0,0,13.073798325
1,0,0,0,0,0,0,0,0,14.099972439
1,0,0,0,0,0,0,0,0,15.295331542
1,0,0,0,0,0,0,0,0,16.314122537
1,0,0,0,0,0,0,0,0,17.327725698
1,0,0,0,0,0,0,0,0,18.340361163
1,0,0,0,0,0,0,0,0,19.388061932
1,0,0,0,0,0,0,0,0,20.40044624
1,0,0,0,0,0,0,0,0,21.412825766
1,0,0,0,0,0,0,0,0,22.421151931
1,0,0,0,0,0,0,0,0,23.488075369
1,0,0,0,0,0,0,0,1,24.501122661
1,0,0,0,0,0,0,0,1,25.530075585
1,0,0,0,0,0,0,0,1,26.537064224
1,0,0,0,0,0,0,0,1,27.562048627
1,0,0,0,1,0,0,0,1,28.57666215
1,0,0,0,1,0,0,0,1,29.584469113
1,0,0,0,1,0,0,0,1,30.590166664
1,0,0,0,1,0,0,0,1,31.59648754
1,0,0,0,1,0,0,0,0,32.615375544
1,0,0,0,1,0,0,0,0,33.625277526
1,0,0,0,1,0,0,0,0,34.629092963
1,0,0,0,1,0,0,0,0,35.637781698
1,0,0,0,1,0,0,0,0,36.640498567
1,0,0,0,1,0,0,0,0,37.687801837
1,0,0,0,1,0,0,0,0,38.69949353
1,0,0,0,1,0,0,0,0,39.722246183
1,0,0,0,1,0,0,0,0,40.728199694
1,0,0,0,1,0,0,0,0,41.734222962
1,0,0,0,1,0,0,0,0,42.758803479
1,0,0,0,1,0,0,0,0,43.768108013
1,0,0,0,1,0,0,0,0,44.778116887
1,0,0,0,1,0,0,0,0,45.784185523
1,0,0,0,1,0,0,0,0,46.790271108
1,0,0,0,1,0,0,0,0,47.796520129
1,0,0,0,1,0,0,0,1,48.808635367
1,0,0,0,1,0,0,0,1,49.822363733
1,0,0,0,1,0,0,0,1,50.831271738
1,0,0,0,1,0,0,0,1,51.842047181
1,0,0,0,1,0,0,0,0,52.852618825
1,0,0,0,1,0,1,0,0,53.860555811
1,0,0,0,1,0,1,0,0,54.878801126
1,0,0,0,1,0,1,0,0,55.887711791
1,0,0,0,1,0,0,0,0,56.893220641
1,0,0,0,1,0,0,0,0,57.899551978
1,0,0,0,1,0,0,0,0,58.922386045
1,0,0,0,1,0,0,0,0,59.928304516
1,0,0,0,1,0,0,0,0,60.934368267
1,0,0,0,1,0,0,0,0,61.944178077
1,0,0,0,1,0,0,0,0,62.957180744
1,0,0,0,1,0,1,0,0,63.996610836
1,0,0,0,1,0,1,0,0,65.019394786
1,0,0,0,1,0,1,0,0,66.025322277
1,0,0,0,1,0,1,0,0,67.031362301
1,0,0,0,1,0,1,0,0,68.099529268
1,0,0,0,1,0,1,0,0,69.106455596
1,0,0,0,1,0,1,0,0,70.114331558
1,0,0,0,1,0,1,0,0,71.126843111
1,0,0,0,1,0,1,0,0,72.184362727
1,0,0,0,1,0,1,0,0,73.189917966
1,0,0,0,1,0,1,0,0,74.196382075
1,0,0,0,1,0,1,0,0,75.206722129
1,0,0,0,1,0,1,0,0,76.220568957
1,0,0,0,1,0,1,0,0,77.226806021
1,0,0,0,1,0,1,0,0,78.230453003
1,0,0,0,1,0,1,0,0,79.237691261
1,0,1,0,1,0,1,0,0,80.240815154
1,0,1,0,1,0,1,0,0,81.248170318
1,0,1,0,1,0,1,0,0,82.261484117
1,0,1,0,1,0,1,0,0,83.267263613
1,0,1,0,1,0,1,0,0,84.272912916
1,0,1,0,1,0,1,0,0,85.276389734
1,0,1,0,1,0,1,0,0,86.288240056
1,0,1,0,1,0,1,0,0,87.28828525
1,0,1,0,1,0,1,0,0,88.299202728
1,0,1,0,1,0,1,0,0,89.305302198
1,0,1,0,1,0,1,0,0,90.315936359
1,0,1,0,1,0,1,0,0,91.322404759
1,0,1,0,1,0,1,0,0,92.323288791
1,0,1,0,1,0,1,0,0,93.334440586
1,0,1,0,1,0,1,0,0,94.35027556
1,0,1,0,1,0,1,0,0,95.358312327
1,0,1,0,1,0,1,0,0,96.368290058
0,0,1,0,1,0,1,0,0,97.36849086
1,0,1,0,1,0,1,0,0,98.375268118
0,0,1,0,1,0,1,0,0,99.398332018
0,0,1,0,1,0,1,0,0,100.428293746
0,0,1,0,0,0,1,0,0,101.434819216
0,0,0,0,1,0,1,0,1,102.444614774
0,0,0,0,0,0,1,0,1,103.452249406
0,0,0,0,0,0,1,0,1,104.455297029
0,0,0,1,0,0,1,0,1,105.46719802
0,0,0,0,1,0,1,0,1,106.478363947
0,0,0,1,0,0,1,0,1,107.492282222
0,0,0,1,0,0,1,0,1,108.507401653
0,0,0,1,0,0,1,0,1,109.510320278
0,0,0,1,1,0,1,0,1,110.518406825
0,0,0,1,0,0,1,0,1,111.535421975
1,0,0,1,0,0,1,0,1,112.550478248
0,0,0,1,0,0,1,0,1,113.562144059
0,0,0,1,1,0,1,0,1,114.563297462
0,0,0,1,0,0,1,0,1,115.570352691
0,0,0,1,0,0,1,0,1,116.570508201
0,0,0,1,0,0,1,0,1,117.572243413
0,0,0,1,1,0,1,0,1,118.579136447
0,0,0,1,0,0,0,0,1,119.580225353
0,0,0,1,0,0,0,0,1,120.592232269
0,0,0,1,0,0,0,0,1,121.605431143
0,0,0,1,1,0,0,0,1,122.61030766
0,0,0,1,0,0,0,0,1,123.612218282
0,0,0,1,0,0,0,0,1,124.624767092
0,0,0,1,0,0,0,0,1,125.627992757
0,0,0,1,1,0,0,0,1,126.630316931
0,0,0,1,0,0,0,0,1,127.630382137
0,0,0,1,0,0,0,0,1,128.640943126
0,0,1,1,0,0,0,0,1,129.653322975
0,0,1,1,0,0,0,0,1,130.672277593
0,0,1,1,0,0,0,0,1,131.675569851
0,0,1,1,0,0,0,0,1,132.69032393
0,0,1,1,0,0,0,0,1,133.702417195
0,0,1,1,0,0,0,0,1,134.717294822
0,0,1,1,0,0,0,0,1,135.735536156
0,0,1,1,0,0,0,0,1,136.739224407
0,0,1,1,0,0,0,0,1,137.743291373
0,0,1,1,0,0,0,0,1,138.748709267
0,0,1,1,0,0,0,0,1,139.762539837
0,0,1,1,0,0,0,0,1,140.780043099
0,0,1,1,0,0,0,0,1,141.785467354
0,0,1,1,0,0,0,0,1,142.797325354
0,0,1,1,0,0,0,0,1,143.798348927
0,0,1,1,0,0,0,0,1,144.80531193
0,0,1,1,0,0,0,0,1,145.818338984
0,0,1,1,0,0,0,0,1,146.835341847
0,0,1,1,0,0,0,0,1,147.848338946
0,0,1,1,0,0,0,0,1,148.85932986
0,0,1,1,0,0,0,0,1,149.873646423
0,0,1,1,0,0,0,0,1,150.887428774
0,0,1,1,0,0,0,0,1,151.900617527
0,0,1,1,0,0,0,0,1,152.914164952
0,0,1,1,0,0,0,0,0,153.948367099
0,0,1,1,0,0,0,0,0,154.955454152
0,0,0,1,0,0,0,0,0,155.972656119
0,0,0,1,0,0,0,0,0,157.139410002
0,0,0,1,0,0,0,0,0,158.15390224
0,0,0,1,0,0,0,0,0,159.200029493
0,0,0,1,0,0,0,0,0,160.210456643
0,0,0,1,0,0,0,0,0,161.267964333
0,0,0,1,0,0,0,0,0,162.277306952
0,0,0,1,0,0,0,0,0,163.28871031
0,0,0,1,0,0,0,0,0,164.346665768
0,0,0,1,0,0,0,0,0,165.407362803
