UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time
1,0,0,0,0,0,0,0,0,2.0938e-05
1,0,0,0,0,0,0,0,0,1.06899165
1,0,0,0,0,0,0,0,0,2.074215077
1,0,0,0,0,0,0,0,0,3.216026155
1,0,0,0,0,0,0,0,0,4.228035306
1,0,0,0,0,0,0,0,0,5.24130935
1,0,0,0,0,0,0,0,0,6.278055107
1,0,0,0,0,0,0,0,0,7.338063076
1,0,0,0,0,0,0,0,0,8.377708298
1,0,0,0,0,0,0,0,0,9.419015142
1,0,0,0,0,0,0,0,0,10.513969639
1,0,0,0,0,0,0,0,0,11.534552298
1,0,0,0,0,0,0,0,0,12.575812493
1,0,0,0,0,0,0,0,0,13.72821828
1,0,0,0,0,0,0,0,0,14.745930025
1,0,0,0,0,0,0,0,0,15.772418989
1,0,0,0,0,0,0,0,0,16.790987202
1,0,0,0,0,0,0,0,0,17.893587229
1,0,0,0,0,0,0,0,0,18.911245678
1,0,0,0,0,0,0,0,1,19.969009928
1,0,0,0,0,0,0,0,1,20.971057342
1,0,0,0,0,0,0,0,1,21.976073547
1,0,0,0,0,0,0,0,1,22.998996502
1,0,0,0,0,0,0,0,1,24.003981209
1,0,0,0,1,0,0,0,1,25.009268274
1,0,0,0,1,0,0,0,1,26.010990912
1,0,0,0,1,0,0,0,1,27.012948374
1,0,0,0,1,0,0,0,1,28.014231676
1,0,0,0,1,0,0,0,0,29.050408021
1,0,0,0,1,0,0,0,0,30.051617776
1,0,0,0,1,0,0,0,0,31.062432406
1,0,0,0,1,0,0,0,0,32.071069112
1,0,0,0,1,0,0,0,0,33.073136729
1,0,0,0,1,0,0,0,0,34.079227054
1,0,0,0,1,0,0,0,0,35.085211119
1,0,0,0,1,0,0,0,0,36.097613913
1,0,0,0,1,0,0,0,0,37.141115644
1,0,0,0,1,0,0,0,0,38.147205074
1,0,0,0,1,0,0,0,0,39.155866058
1,0,0,0,1,0,0,0,0,40.16377482
1,0,0,0,1,0,0,0,0,41.179064596
1,0,0,0,1,0,0,0,0,42.191628418
1,0,0,0,1,0,0,0,0,43.218133365
1,0,0,0,1,0,0,0,1,44.244072626
1,0,0,0,1,0,0,0,1,45.25013265
1,0,0,0,1,0,0,0,1,46.266221619
1,0,0,0,1,0,0,0,0,47.278565319
1,0,0,0,1,0,0,0,0,48.280462086
1,0,0,0,1,0,0,0,0,49.289026496
1,0,0,0,1,0,0,0,0,50.302098429
1,0,0,0,1,0,0,0,0,51.319814958
1,0,0,0,1,0,0,0,0,52.33850808
1,0,0,0,1,0,0,0,0,53.350183009
1,0,0,0,1,0,0,0,0,54.359191168
1,0,0,0,1,0,0,0,0,55.379197549
1,0,0,0,1,0,0,0,0,56.385178938
1,0,0,0,1,0,1,0,0,57.398619637
1,0,0,0,1,0,0,0,0,58.441175956
1,0,0,0,1,0,0,0,0,59.447140372
1,0,0,0,1,0,0,0,0,60.458011225
1,0,0,0,1,0,1,0,0,61.466089323
1,0,0,0,1,0,1,0,0,62.475958441
1,0,0,0,1,0,1,0,0,63.489028283
1,0,0,0,1,0,1,0,0,64.494652959
1,0,0,0,1,0,1,0,0,65.514785842
1,0,0,0,1,0,1,0,0,66.517395404
1,0,0,0,1,0,1,0,0,67.528536211
1,0,0,0,1,0,1,0,0,68.534035788
1,0,0,0,1,0,1,0,0,69.550450325
1,0,0,0,1,0,1,0,0,70.573215598
1,0,0,0,1,0,1,0,0,71.579214151
1,0,0,0,1,0,1,0,0,72.585209232
1,0,0,0,1,0,1,0,0,73.595014019
1,0,0,0,1,0,1,0,0,74.601760743
1,0,1,0,1,0,1,0,0,75.607260363
1,0,1,0,1,0,1,0,0,76.608375642
1,0,1,0,1,0,1,0,0,77.616857013
1,0,1,0,1,0,1,0,0,78.623768992
1,0,1,0,1,0,1,0,0,79.627261236
1,0,1,0,1,0,1,0,0,80.631624926
1,0,1,0,1,0,1,0,0,81.639952522
1,0,1,0,1,0,1,0,0,82.648358443
1,0,1,0,1,0,1,0,0,83.649121852
1,0,1,0,1,0,1,0,0,84.655998704
1,0,1,0,1,0,1,0,0,85.659113484
1,0,1,0,1,0,1,0,0,86.664494875
1,0,1,0,1,0,1,0,0,87.670959319
1,0,1,0,1,0,1,0,0,88.671975876
1,0,1,0,1,0,1,0,0,89.676154772
1,0,1,0,1,0,1,0,0,90.677032691
1,0,1,0,1,0,1,0,0,91.687961203
1,0,1,0,1,0,1,0,0,92.706055007
0,0,1,0,1,0,1,0,0,93.709119212
0,0,1,0,1,0,1,0,0,94.719735162
0,0,1,0,0,0,1,0,0,95.732980126
0,0,1,0,1,0,1,0,0,96.739468035
0,0,0,0,0,0,1,0,0,97.753448552
0,0,0,0,0,0,1,0,1,98.761040042
0,0,0,0,0,0,1,0,1,99.781036846
0,0,0,0,1,0,1,0,1,100.78325032
0,0,0,0,0,0,1,0,1,101.803043346
0,0,0,0,0,0,1,0,1,102.80602875
0,0,0,1,0,0,1,0,1,103.809131897
0,0,0,1,1,0,1,0,1,104.831070351
0,0,0,1,0,0,1,0,1,105.831148495
0,0,0,1,0,0,1,0,1,106.841055607
0,0,0,1,0,0,1,0,1,107.8490673
0,0,0,1,1,0,1,0,1,108.86249358
0,0,0,1,0,0,1,0,1,109.875970981
0,0,0,1,0,0,1,0,1,110.881412106
0,0,0,1,0,0,1,0,1,111.88947683
0,0,0,1,1,0,1,0,1,112.905078492
0,0,0,1,0,0,1,0,1,113.910514975
0,0,0,1,0,0,0,0,1,114.918127449
0,0,0,1,0,0,0,0,1,115.923617404
0,0,0,1,1,0,0,0,1,116.939042778
0,0,0,1,0,0,0,0,1,117.954765524
0,0,0,1,0,0,0,0,1,118.968095882
0,0,0,1,0,0,0,0,1,119.991157108
0,0,0,1,1,0,0,0,1,120.996113727
0,0,0,1,0,0,0,0,1,121.998127662
0,0,0,1,0,0,0,0,1,123.009043146
0,0,0,1,0,0,0,0,1,124.016080651
0,0,1,1,0,0,0,0,1,125.019340764
0,0,1,1,0,0,0,0,1,126.019366036
0,0,1,1,0,0,0,0,1,127.023233949
0,0,1,1,0,0,0,0,1,128.028485266
0,0,1,1,0,0,0,0,1,129.029164574
0,0,1,1,0,0,0,0,1,130.036157677
0,0,1,1,0,0,0,0,1,131.04244295
0,0,1,1,0,0,0,0,1,132.050081172
0,0,1,1,0,0,0,0,1,133.051159762
0,0,1,1,0,0,0,0,1,134.056164419
0,0,1,1,0,0,0,0,1,135.061142916
0,0,1,1,0,0,0,0,1,136.077585534
0,0,1,1,0,0,0,0,1,137.090040717
0,0,1,1,0,0,0,0,1,138.091142923
0,0,1,1,0,0,0,0,1,139.096087665
0,0,1,1,0,0,0,0,1,140.099108259
0,0,1,1,0,0,0,0,1,141.099256288
0,0,1,1,0,0,0,0,1,142.106092832
