UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time
1,0,0,0,0,0,0,0,0,2.341e-05
1,0,0,0,0,0,0,0,0,1.032167668
1,0,0,0,0,0,0,0,0,2.201908077-
1,0,0,0,0,0,0,0,0,4.339990281-
1,0,0,0,0,0,0,0,0,4.340012955
1,0,0,0,0,0,0,0,0,5.349366657
1,0,0,0,0,0,0,0,0,6.369910531
1,0,0,0,0,0,0,0,0,7.728024045
1,0,0,0,0,0,0,0,0,8.729954703
1,0,0,0,0,0,0,0,0,9.740010866
1,0,0,0,0,0,0,0,0,10.759875296
1,0,0,0,0,0,0,0,0,11.788917172
1,0,0,0,0,0,0,0,0,12.803498061
1,0,0,0,0,0,0,0,0,13.816929547
1,0,0,0,0,0,0,0,0,14.827256893
1,0,0,0,0,0,0,0,0,15.840003589
1,0,0,0,0,0,0,0,0,16.86993956
1,0,0,0,0,0,0,0,0,18.17218104
1,0,0,0,0,0,0,0,0,19.196456817
1,0,0,0,0,0,0,0,1,20.209396948
1,0,0,0,0,0,0,0,1,21.217153599
1,0,0,0,0,0,0,0,1,22.221991485
1,0,0,0,1,0,0,0,1,23.230638456
1,0,0,0,1,0,0,0,1,24.238868661
1,0,0,0,1,0,0,0,1,25.241891296
1,0,0,0,1,0,0,0,1,26.243882917
1,0,0,0,1,0,0,0,1,27.254450085
1,0,0,0,1,0,0,0,1,28.260043396
1,0,0,0,1,0,0,0,0,29.266057478
1,0,0,0,1,0,0,0,0,30.322039692
1,0,0,0,1,0,0,0,0,31.327970727
1,0,0,0,1,0,0,0,0,32.333752057
1,0,0,0,1,0,0,0,0,33.363078627
1,0,0,0,1,0,0,0,0,34.369789415
1,0,0,0,1,0,0,0,0,35.373353943
1,0,0,0,1,0,0,0,0,36.431026161
1,0,0,0,1,0,0,0,0,37.443462548
1,0,0,0,1,0,0,0,0,38.449828764
1,0,0,0,1,0,0,0,0,39.459656083
1,0,0,0,1,0,0,0,0,40.466041873
1,0,0,0,1,0,0,0,0,41.474986261
1,0,0,0,1,0,0,0,0,42.488464775
1,0,0,0,1,0,0,0,0,43.502068714
1,0,0,0,1,0,0,0,1,44.512903103
1,0,0,0,1,0,0,0,1,45.518863652
1,0,0,0,1,0,0,0,1,46.52800158
1,0,0,0,1,0,0,0,1,47.533910632
1,0,0,0,1,0,0,0,1,48.539232689
1,0,0,0,1,0,0,0,0,49.557107851
1,0,0,0,1,0,0,0,0,50.563039632
1,0,0,0,1,0,0,0,0,51.576472687
1,0,0,0,1,0,0,0,0,52.590165867
1,0,0,0,1,0,1,0,0,53.598670995
1,0,0,0,1,0,0,0,0,54.625352572
1,0,0,0,1,0,1,0,0,55.631318596
1,0,0,0,1,0,1,0,0,56.660103681
1,0,0,0,1,0,1,0,0,57.666059119
1,0,0,0,1,0,1,0,0,58.722343084
1,0,0,0,1,0,1,0,0,59.728368625
1,0,0,0,1,0,1,0,0,60.73224283
1,0,0,0,1,0,1,0,0,61.73991121
1,0,0,0,1,0,1,0,0,62.757037949
1,0,0,0,1,0,1,0,0,63.763077591
1,0,0,0,1,0,1,0,0,64.769992983
1,0,0,0,1,0,1,0,0,65.775473363
1,0,0,0,1,0,1,0,0,66.780440943
1,0,0,0,1,0,1,0,0,67.791921532
1,0,0,0,1,0,1,0,0,68.795366971
1,0,0,0,1,0,1,0,0,69.82540687
1,0,0,0,1,0,1,0,0,70.831412841
1,0,0,0,1,0,1,0,0,71.851402388
1,0,0,0,1,0,1,0,0,72.857099238
1,0,0,0,1,0,1,0,0,73.860155638
1,0,1,0,1,0,1,0,0,74.864374675
1,0,1,0,1,0,1,0,0,75.873392021
1,0,1,0,1,0,1,0,0,76.882408327
1,0,1,0,1,0,1,0,0,77.891506218
1,0,1,0,1,0,1,0,0,78.900031085
1,0,1,0,1,0,1,0,0,79.907005966
1,0,1,0,1,0,1,0,0,80.910043423
1,0,1,0,1,0,1,0,0,81.920109143
1,0,1,0,1,0,1,0,0,82.920226991
1,0,1,0,1,0,1,0,0,83.922180329
1,0,1,0,1,0,1,0,0,84.92809345
1,0,1,0,1,0,1,0,0,85.940495083
1,0,1,0,1,0,1,0,0,86.941065087
1,0,1,0,1,0,1,0,0,87.946343095
1,0,1,0,1,0,1,0,0,88.957094108
1,0,1,0,1,0,1,0,0,89.957150733
1,0,1,0,1,0,1,0,0,90.968974364
0,0,1,0,1,0,1,0,0,91.983444626
0,0,1,0,1,0,1,0,0,92.995477827
0,0,1,0,1,0,1,0,0,94.03004462
0,0,1,0,0,0,1,0,0,95.040112444
0,0,1,0,0,0,1,0,0,96.043669398
0,0,1,0,0,0,1,0,0,97.056993692
0,0,1,0,0,0,1,0,0,98.066940639
0,0,0,0,0,0,1,0,0,99.077629368
0,0,0,0,0,0,1,0,1,100.490046128
0,0,0,0,0,0,1,0,1,101.497250372
0,0,0,1,0,0,1,0,1,102.508105945
0,0,0,1,0,0,1,0,1,103.516872092
0,0,0,1,0,0,1,0,1,104.530316755
0,0,0,1,0,0,1,0,1,105.540630596
0,0,0,1,0,0,1,0,1,106.550026298
0,0,0,1,0,0,1,0,1,107.555986417
0,0,0,1,0,0,1,0,1,108.569750664
0,0,0,1,0,0,1,0,1,109.572058232
0,0,0,1,0,0,1,0,1,110.577425536
0,0,0,1,0,0,1,0,1,111.580258116
0,0,0,1,0,0,1,0,1,112.582119763
0,0,0,1,0,0,1,0,1,113.59619843
0,0,0,1,0,0,1,0,1,114.604091617
0,0,0,1,0,0,1,0,1,115.607001582
0,0,0,1,0,0,0,0,1,116.614988132
0,0,0,1,0,0,0,0,1,117.623639884
0,0,0,1,0,0,0,0,1,118.629273869
0,0,0,1,0,0,0,0,1,119.63104806
0,0,0,1,0,0,0,0,1,120.639070223
0,0,0,1,0,0,0,0,1,121.683061163
0,0,0,1,0,0,0,0,1,122.691018133
0,0,0,1,0,0,0,0,1,123.700908397
0,0,0,1,0,0,0,0,1,124.704049978
0,0,1,1,0,0,0,0,1,125.711339682
0,0,1,1,0,0,0,0,1,126.718247273
0,0,1,1,0,0,0,0,1,127.734129492
0,0,1,1,0,0,0,0,1,128.753087609
0,0,1,1,0,0,0,0,1,129.755029435
0,0,1,1,0,0,0,0,1,130.76010543
0,0,1,1,0,0,0,0,1,131.767551211
0,0,1,1,0,0,0,0,1,132.774084862
0,0,1,1,0,0,0,0,1,133.779534021
0,0,1,1,0,0,0,0,1,134.780109069
0,0,1,1,0,0,0,0,1,135.782169589
