UE1: web-rtc,UE1: sipp,UE1: web-server,UE2: web-rtc,UE2: sipp,UE2: web-server,UE3: web-rtc,UE3: sipp,UE3: web-server,Time
1,0,0,0,0,0,0,0,0,0.00016009
1,0,0,0,0,0,0,0,0,1.009969009
1,0,0,0,0,0,0,0,0,2.028010588
1,0,0,0,0,0,0,0,0,3.213005585
1,0,0,0,0,0,0,0,0,4.220144126
1,0,0,0,0,0,0,0,0,5.453759527
1,0,0,0,0,0,0,0,0,6.457966042
1,0,0,0,0,0,0,0,0,7.458504274
1,0,0,0,0,0,0,0,0,8.468080022
1,0,0,0,0,0,0,0,0,9.47857035
1,0,0,0,0,0,0,0,0,10.491660406
1,0,0,0,0,0,0,0,0,11.730006451
1,0,0,0,0,0,0,0,0,12.742469196
1,0,0,0,0,0,0,0,0,13.745020389
1,0,0,0,0,0,0,0,0,14.757772184
1,0,0,0,0,0,0,0,0,15.771869684
1,0,0,0,0,0,0,0,0,16.783801125
1,0,0,0,0,0,0,0,0,17.800068976
1,0,0,0,0,0,0,0,1,18.805586897
1,0,0,0,0,0,0,0,1,19.818035188
1,0,0,0,0,0,0,0,1,20.818115962
1,0,0,0,1,0,0,0,1,21.827026642
1,0,0,0,1,0,0,0,1,22.829789055
1,0,0,0,1,0,0,0,1,23.830145203
1,0,0,0,1,0,0,0,1,24.830256083
1,0,0,0,1,0,0,0,1,25.850048409
1,0,0,0,1,0,0,0,0,26.863246732
1,0,0,0,1,0,0,0,0,27.876611941
1,0,0,0,1,0,0,0,0,28.877449022
1,0,0,0,1,0,0,0,0,29.88945231
1,0,0,0,1,0,0,0,0,30.889518288
1,0,0,0,1,0,0,0,0,31.906947807
1,0,0,0,1,0,0,0,0,32.916946647
1,0,0,0,1,0,0,0,0,33.924302901
1,0,0,0,1,0,0,0,0,34.934105453
1,0,0,0,1,0,0,0,0,35.986461692
1,0,0,0,1,0,0,0,0,36.989535193
1,0,0,0,1,0,0,0,0,38.021206626
1,0,0,0,1,0,0,0,0,39.021264142
1,0,0,0,1,0,0,0,0,40.027442521
1,0,0,0,1,0,0,0,0,41.0380713
1,0,0,0,1,0,0,0,1,42.048053189
1,0,0,0,1,0,0,0,1,43.052062852
1,0,0,0,1,0,0,0,1,44.062850526
1,0,0,0,1,0,0,0,1,45.065100405
1,0,0,0,1,0,0,0,1,46.068783785
1,0,0,0,1,0,0,0,0,47.081048576
1,0,0,0,1,0,0,0,0,48.083435775
1,0,0,0,1,0,1,0,0,49.083522785
1,0,0,0,1,0,1,0,0,50.088868526
1,0,0,0,1,0,1,0,0,51.118215013
1,0,0,0,1,0,1,0,0,52.118491963
1,0,0,0,1,0,1,0,0,53.180579661
1,0,0,0,1,0,1,0,0,54.1945825
1,0,0,0,1,0,1,0,0,55.199988904
