 "UE1: web-rtc" "UE1: sipp" "UE1: web-server" "UE2: web-rtc" "UE2: sipp" "UE2: web-server" "UE3: web-rtc" "UE3: sipp" "UE3: web-server" Time UE1-Jitter UE2-Jitter UE3-Jitter UE1-CQI UE2-CQI UE3-CQI empty
38 0.844256 0.0 0.0 0.0 0.216192 0.0 0.0 0.0 0.0  1.0518201972818079e-07 1.297330962006272e-07 0.0 6.4e-05 8e-05 0.00012 
39 0.84736 0.0 0.0 0.0 0.204904 0.0 0.0 0.0 0.0  1.039103013838248e-07 1.296630269112424e-07 0.0 8e-05 9.6e-05 0.00012 
40 0.86616 0.0 0.0 0.0 0.214304 0.0 0.0 0.0 0.0  1.0264485988246159e-07 1.2941640745623838e-07 0.0 8.8e-05 9.6e-05 0.00012 
41 1.019688 0.0 0.0 0.0 0.214576 0.0 0.0 0.0 0.0  1.0103855138626159e-07 1.296442447760144e-07 0.0 6.4e-05 8.8e-05 0.00012 
42 1.03272 0.0 0.0 0.0 0.214304 0.0 0.0 0.0 0.0  9.93258282136528e-08 1.298675260033504e-07 0.0 4.8e-05 8e-05 0.00012 
43 0.821496 0.0 0.0 0.0 0.204904 0.0 0.0 0.0 0.0  9.847306254485041e-08 1.3034937573780962e-07 0.0 6.4e-05 8e-05 0.00012 
44 0.780104 0.0 0.0 0.0 0.214304 0.0 0.0 0.0 0.06788  9.77777685980096e-08 1.304913473562168e-07 4.7222261472766395e-08 4.8e-05 8.8e-05 0.00012 
45 0.73916 0.0 0.0 0.0 0.212016 0.0 0.0 0.0 0.215384  9.6932817790764e-08 1.306700208291968e-07 4.67313586589888e-08 8e-05 8e-05 0.00012 
46 0.75696 0.0 0.0 0.0 0.222752 0.0 0.0 0.0 0.235944  9.6437025361788e-08 1.305052840670392e-07 4.60283014076176e-08 6.4e-05 8e-05 0.00012 
47 0.781304 0.0 0.0 0.0 0.21948 0.0 0.0 0.0 0.101368  9.575958407707439e-08 1.30323913906292e-07 4.6801866806713605e-08 8e-05 8e-05 0.00012 
48 0.819064 0.0 0.0 0.0 0.214304 0.0 0.0 0.0 0.0  9.49912884398552e-08 1.301073426924064e-07 0.0 8e-05 8e-05 0.000112 
49 0.754 0.0 0.0 0.0 0.21008 0.0 0.034856 0.0 0.0  9.442556814222159e-08 1.299627164339736e-07 4.92191353467656e-08 3.2e-05 8e-05 0.00012 
50 0.645952 0.0 0.0 0.0 0.218528 0.0 0.234544 0.0 0.0  9.42522742967032e-08 1.298121898446832e-07 5.15153481785528e-08 8e-05 8.8e-05 0.00012 
51 0.594104 0.0 0.0 0.0 0.21008 0.0 0.104576 0.0 0.0  9.41217722610448e-08 1.296366090571264e-07 5.50257852988328e-08 0.0 8.8e-05 0.00012 
52 0.731272 0.0 0.0 0.0 0.214304 0.0 0.873 0.0 0.0  9.37790247403504e-08 1.295252638884552e-07 5.57830957777776e-08 5.6e-05 8.8e-05 0.00012 
53 0.794856 0.0 0.0 0.0 0.221688 0.0 1.202656 0.0 0.0  9.30322068483552e-08 1.2950572990619922e-07 5.5670372339892e-08 6.4e-05 8e-05 0.00012 
54 0.739864 0.0 0.0 0.0 0.20692 0.0 1.043584 0.0 0.0  9.253927235218e-08 1.293681969346576e-07 5.58575447085616e-08 8e-05 8e-05 0.00012 
55 0.654056 0.0 0.0 0.0 0.221688 0.0 0.690288 0.0 0.0  9.22946740817656e-08 1.2909610595645522e-07 5.6839252929554395e-08 3.2e-05 8.8e-05 0.00012 
56 0.504592 0.0 0.0 0.0 0.214304 0.0 1.030104 0.0 0.0  9.238667991153999e-08 1.291194493051592e-07 5.6948771424184e-08 1.6e-05 8e-05 0.00012 
57 0.451512 0.0 0.0 0.0 0.21008 0.0 0.448992 0.0 0.0  9.24489212908832e-08 1.291239070105064e-07 5.8505881128742403e-08 7.2e-05 8e-05 0.000112 
58 0.48072 0.0 0.0 0.0 0.227928 0.0 0.516776 0.0 0.0  9.253906440957759e-08 1.289947918999072e-07 5.9471029746437603e-08 0.000104 0.000112 0.00012 
59 0.520216 0.0 0.0 0.0 0.206792 0.0 1.025152 0.0 0.0  9.25860957502392e-08 1.289958556317688e-07 5.9527257514644004e-08 6.4e-05 8e-05 0.000112 
60 0.474984 0.0 0.0 0.0 0.214304 0.0 1.251056 0.0 0.0  9.26962916974152e-08 1.288653817820736e-07 5.90005179293496e-08 6.4e-05 8e-05 0.00012 
61 0.367032 0.0 0.0 0.0 0.21008 0.0 1.116232 0.0 0.0  9.29756174212288e-08 1.2882410197173442e-07 5.8910883106624e-08 6.4e-05 8.8e-05 0.00012 
62 0.34628 0.0 0.0 0.0 0.218528 0.0 1.00084 0.0 0.0  9.32849004751744e-08 1.286574447078464e-07 5.89694773147528e-08 8e-05 8e-05 0.000112 
63 0.313568 0.0 0.0 0.0 0.21008 0.0 1.080784 0.0 0.0  9.36574303214544e-08 1.28630147121792e-07 5.8945469461314396e-08 0.000112 0.000112 0.00012 
64 0.342248 0.0 0.0 0.0 0.214304 0.0 1.183608 0.0 0.0  9.40534536493432e-08 1.2858359799284242e-07 5.8782512865829595e-08 0.000112 0.00012 0.00012 
65 0.2054 0.0 0.0 0.0 0.21008 0.0 1.263232 0.0 0.0  9.428025807714239e-08 1.285217703372184e-07 5.83340350613328e-08 0.000112 0.00012 0.00012 
66 0.001792 0.0 0.0 0.0 0.223024 0.0 0.348336 0.0 0.0  9.494945203356479e-08 1.2853399665857359e-07 5.9203000788405606e-08 0.000112 0.00012 0.00012 
67 0.28904 0.0 0.0 0.0 0.217192 0.0 1.299968 0.0 0.0  9.5256820773668e-08 1.2858467025584e-07 5.87771231440872e-08 8.8e-05 0.000112 0.00012 
68 0.458096 0.0 0.0 0.0 0.214304 0.0 2.316504 0.0 0.0  9.540312463988799e-08 1.285784525382664e-07 5.69738981585192e-08 0.000112 0.00012 0.00012 
69 0.483304 0.0 0.0 0.0 0.21008 0.0 1.795528 0.0 0.0  9.54749365692624e-08 1.286349266960224e-07 5.60426126713344e-08 6.4e-05 8e-05 0.00012 
70 0.52868 0.0 0.0 0.0 0.214304 0.0 1.80112 0.0 0.0  9.53735538286096e-08 1.2857515005841442e-07 5.5159326557828796e-08 7.2e-05 8e-05 0.00012 
71 0.532816 0.0 0.0 0.0 0.21008 0.0 1.923576 0.0 0.0  9.53180868171928e-08 1.2867864551686559e-07 5.41911895587928e-08 4.8e-05 8e-05 0.00012 
72 0.364816 0.0 0.0 0.0 0.214304 0.0 2.089152 0.0 0.0  9.53561173540392e-08 1.2866033846811358e-07 5.3100059200624e-08 7.2e-05 8e-05 0.00012 
73 0.054248 0.0 0.06788 0.0 0.213368 0.0 1.3322 0.0 0.0  9.58446945938112e-08 1.287233134245496e-07 5.27093648496776e-08 7.2e-05 8e-05 0.00012 
74 0.187224 0.0 0.155144 0.0 0.21008 0.0 0.52496 0.0 0.0  9.58835246757632e-08 1.288612054463712e-07 5.31570948490176e-08 5.6e-05 8.8e-05 0.00012 
75 0.099968 0.0 0.129048 0.0 0.206792 0.0 1.623768 0.0 0.0  9.49395066971424e-08 1.2895192845649438e-07 5.2632742754655206e-08 6.4e-05 8.8e-05 0.00012 
76 0.34468 0.0 0.088872 0.0 0.21948 0.0 3.691008 0.0 0.0  9.358677974486481e-08 1.289191029635128e-07 5.03334985226312e-08 8.8e-05 0.000104 0.00012 
77 0.315888 0.0 0.042968 0.0 0.207256 0.0 3.339584 0.0 0.0  9.303863168354e-08 1.289198233924664e-07 4.85714344608568e-08 5.6e-05 8.8e-05 0.00012 
78 0.18156 0.0 0.065448 0.0 0.161488 0.0 2.698464 0.0 0.0  9.3194803176012e-08 1.295089344009584e-07 4.75617361472984e-08 5.6e-05 8.8e-05 0.00012 
79 0.083568 0.0 0.1384 0.0 0.093432 0.0 1.61156 0.0 0.0  9.27565513873552e-08 1.294628130074336e-07 4.7648927740648e-08 6.4e-05 8.8e-05 0.00012 
80 0.024512 0.0 0.187176 0.0 0.21008 0.0 4.163176 0.0 0.0  9.20501138783816e-08 1.294586534097016e-07 4.57083651568248e-08 8e-05 8.8e-05 0.00012 
81 0.024512 0.0 0.225664 0.0 0.21948 0.0 3.216552 0.0 0.0  8.94273046894512e-08 1.290557975399832e-07 4.64976124471664e-08 6.4e-05 8.8e-05 0.00012 
82 0.0 0.0 0.15732 0.0 0.205056 0.0 1.600768 0.0 0.0  8.81994744587248e-08 1.28824185849924e-07 4.92577838545616e-08 8e-05 8e-05 0.00012 
83 0.0 0.0 0.188544 0.0 0.222736 0.0 3.077744 0.0 0.0  9.358677974486481e-08 1.2894793631522318e-07 5.05780273258424e-08 5.6e-05 8e-05 0.00012 
84 0.0 0.0 0.022824 0.0 0.211696 0.0 0.104952 0.0 0.0  8.983459144338e-08 1.2874241472236002e-07 5.16772857090552e-08 5.6e-05 8e-05 0.00012 
85 0.0 0.0 0.196432 0.0 0.21528 0.0 3.36952 0.0 0.0  8.81875474593872e-08 1.289675231472272e-07 5.04366067875744e-08 6.4e-05 8e-05 0.00012 
86 0.0 0.0 0.172504 0.0 0.21708 0.0 0.870512 0.0 0.0  8.963144313907919e-08 1.290419144191368e-07 5.13211456423944e-08 8e-05 7.2e-05 0.00012 
87 0.0 0.0 0.132376 0.0 0.216272 0.0 3.913912 0.0 0.0  8.83151595951504e-08 1.289542633464152e-07 5.13211456423944e-08 6.4e-05 8e-05 0.00012 
88 0.0 0.0 0.228248 0.0 0.240984 0.0 3.121752 0.0 0.0  9.0423544351544e-08 1.288258438561456e-07 5.23784452658616e-08 5.6e-05 7.2e-05 0.00012 
89 0.0 0.0 0.042912 0.0 0.231456 0.0 1.991384 0.0 0.0  9.20314679283152e-08 1.290414873843936e-07 5.23546577555256e-08 6.4e-05 8e-05 0.00012 
90 0.0 0.0 0.212344 0.0 0.234568 0.0 0.819136 0.0 0.0  8.82722722432272e-08 1.2880018584104318e-07 5.2024093280266404e-08 5.6e-05 7.2e-05 0.00012 
91 0.0 0.0 0.203384 0.0 0.113872 0.0 4.081912 0.0 0.0  9.45639522351592e-08 1.2888184184184078e-07 5.1704554111756e-08 6.4e-05 6.4e-05 0.00012 
92 0.0 0.0 0.156336 0.0 0.0 0.0 3.847472 0.0 0.0  8.87239231594432e-08 0.0 5.1657721602860797e-08 7.2e-05 7.2e-05 0.00012 
93 0.0 0.0 0.20508 0.0 0.0 0.0 4.163936 0.0 0.0  8.88185625704184e-08 0.0 5.1462003218132e-08 6.4e-05 8e-05 0.00012 
94 0.0 0.0 0.108328 0.0 0.0 0.0 3.681912 0.0 0.0  8.9631384191368e-08 0.0 5.1546660240319204e-08 5.6e-05 6.4e-05 0.00012 
95 0.0 0.0 0.036496 0.0 0.0 0.0 3.121848 0.0 0.0  9.1231544343472e-08 0.0 5.140974752276e-08 7.2e-05 8e-05 0.00012 
96 0.0 0.0 0.0 0.0 0.0 0.0 3.362496 0.0 0.0  0.0 0.0 5.13217285101544e-08 8e-05 7.2e-05 0.00012 
97 0.0 0.0 0.0 0.0 0.0 0.0 3.913608 0.0 0.0  0.0 0.0 5.1205060591119995e-08 7.2e-05 8e-05 0.00012 
98 0.0 0.0 0.0 0.0 0.0 0.0 1.609912 0.0 0.0  0.0 0.0 5.09893821695296e-08 8e-05 7.2e-05 0.00012 
99 0.0 0.0 0.0 0.0 0.0 0.0 0.561912 0.0 0.0  0.0 0.0 5.26162350765808e-08 6.4e-05 8e-05 0.00012 
100 0.0 0.0 0.0 0.0 0.0 0.0 0.009088 0.0 0.0  0.0 0.0 5.35558634745944e-08 6.4e-05 7.2e-05 0.00012 
101 0.0 0.0 0.0 0.0 0.0 0.0 0.024512 0.0 0.001184  0.0 0.0 5.38345616350776e-08 6.4e-05 7.2e-05 0.00012 
102 0.0 0.0 0.0 0.0 0.0 0.0 0.024512 0.0 0.18388  0.0 0.0 5.45910589942256e-08 7.2e-05 8e-05 0.00012 
103 0.0 0.0 0.0 0.037328 0.0 0.0 0.024512 0.0 0.0  0.0 1.296028570729304e-07 5.3026634562416e-08 8.8e-05 8e-05 0.00012 
104 0.0 0.0 0.0 0.367736 0.0 0.0 0.02584 0.0 0.13512  0.0 1.2863946220115841e-07 5.18635143477792e-08 5.6e-05 8.8e-05 0.00012 
105 0.0 0.0 0.0 0.009688 0.0 0.0 0.02208 0.0 0.229488  0.0 1.2863946220115841e-07 5.0567505615513595e-08 0.000104 8e-05 0.00012 
106 0.0 0.0 0.0 0.322864 0.0 0.0 0.0 0.0 0.235944  0.0 1.285691129946272e-07 4.96259063513664e-08 4.8e-05 8.8e-05 0.00012 
107 0.0 0.0 0.0 0.294256 0.0 0.0 0.0 0.0 0.22896  0.0 1.356170921375848e-07 4.80962635057048e-08 4e-05 0.000112 0.00012 
108 0.0 0.0 0.0 0.157672 0.0 0.0 0.0 0.0 0.168064  0.0 1.364384888733792e-07 4.8235062713848803e-08 4.8e-05 9.6e-05 0.00012 
109 0.0 0.0 0.0 0.694616 0.0 0.0 0.0 0.0 0.229488  0.0 1.3517142409345282e-07 4.72191434633848e-08 5.6e-05 0.000104 0.00012 
110 0.0 0.0 0.0 0.741816 0.0 0.0 0.0 0.0 0.164896  0.0 1.3365022022770402e-07 4.64184234562632e-08 4.8e-05 8e-05 0.00012 
111 0.0 0.0 0.0 0.624976 0.0 0.0 0.0 0.0 0.212088  0.0 1.31806772731696e-07 4.7219136259129604e-08 4.8e-05 8e-05 0.00012 
112 0.0 0.0 0.0 0.482648 0.0 0.0 0.0 0.0 0.236472  0.0 1.3159890513045442e-07 4.64184191385112e-08 4e-05 8e-05 0.00012 
113 0.0 0.0 0.0 0.119976 0.0 0.0 0.0 0.0 0.126936  0.0 1.3134498569964002e-07 4.81913624198416e-08 4.8e-05 8.8e-05 0.00012 
114 0.0 0.0 0.0 1.435368 0.0 0.0 0.0 0.0 0.22184  0.0 1.328326655111296e-07 4.81841625626344e-08 5.6e-05 8e-05 0.00012 
115 0.0 0.0 0.0 0.722736 0.0 0.0 0.0 0.0 0.235944  0.0 1.324960569953448e-07 4.74351391391216e-08 4.8e-05 8.8e-05 0.00012 
116 0.0 0.0 0.0 2.296696 0.0 0.0 0.0 0.0 0.219624  0.0 1.295747768890616e-07 4.6562563136082395e-08 4.8e-05 8e-05 0.00012 
117 0.0 0.0 0.0 1.782752 0.0 0.0 0.0 0.0 0.212592  0.0 1.282722794795152e-07 4.58344098570584e-08 6.4e-05 8.8e-05 0.00012 
118 0.0 0.0 0.0 1.872272 0.0 0.0 0.0 0.0 0.206128  0.0 1.295427940651392e-07 4.5834418584156e-08 8.8e-05 0.000112 0.00012 
119 0.0 0.0 0.0 2.314408 0.0 0.0 0.0 0.0 0.237096  0.0 1.2963515231536241e-07 4.64086863283696e-08 8e-05 8e-05 0.00012 
120 0.0 0.0 0.0 2.721752 0.0 0.0 0.0 0.0 0.173168  0.0 1.335515515947472e-07 4.7143505542707204e-08 8e-05 0.000104 0.00012 
121 0.0 0.0 0.0 3.442568 0.0 0.0 0.0 0.0 0.197408  0.0 1.3224322723152802e-07 4.5762482279296e-08 6.4e-05 9.6e-05 0.00012 
122 0.0 0.0 0.221312 2.801856 0.0 0.0 0.0 0.0 0.236504  8.666201911374161e-08 1.358591345914264e-07 4.48191345966552e-08 8.8e-05 8e-05 0.00012 
123 0.0 0.0 0.174944 4.336256 0.0 0.0 0.0 0.0 0.196496  8.54114023000728e-08 1.3513905841840802e-07 4.40184235135384e-08 7.2e-05 7.2e-05 0.00012 
124 0.0 0.0 0.012232 3.616256 0.0 0.0 0.0 0.0 0.206024  8.54325973739488e-08 1.304351522722792e-07 4.4235049907434395e-08 6.4e-05 0.000112 0.00012 
125 0.0 0.0 0.222896 1.610584 0.0 0.0 0.0 0.0 0.211744  8.39679437727432e-08 1.3354432279208158e-07 4.32234409912984e-08 7.2e-05 8.8e-05 0.00012 
126 0.0 0.0 0.197984 2.767384 0.0 0.0 0.0 0.0 0.220664  8.32311341659568e-08 1.351390553910776e-07 4.4299897034498404e-08 6.4e-05 7.2e-05 0.00012 
127 0.0 0.0 0.188744 4.162568 0.0 0.0 0.0 0.0 0.237408  8.16256256962496e-08 1.319955159487936e-07 4.6344162561032e-08 4.8e-05 8e-05 0.00012 
128 0.0 0.0 0.17076 3.832392 0.0 0.0 0.0 0.0 0.21516  8.25683947209912e-08 1.3310750722433838e-07 4.71231938751512e-08 4.8e-05 0.000104 0.00012 
129 0.0 0.0 0.227616 3.112184 0.0 0.0 0.0 0.0 0.228504  8.0816816080816e-08 1.2984322434435118e-07 4.4226553913478397e-08 4.8e-05 0.000104 0.00012 
130 0.0 0.0 0.211624 3.603144 0.0 0.0 0.0 0.0 0.236344  8.023434343281601e-08 1.34343441841616e-07 4.3859143454587196e-08 0.000104 0.00012 0.00012 
131 0.0 0.0 0.173072 3.922344 0.0 0.0 0.0 0.0 0.214904  8.45558591550736e-08 1.3527226345713918e-07 4.3216758635392803e-08 0.000104 0.00012 7.2e-05 
132 0.0 0.0 0.101872 2.167456 0.0 0.0 0.0 0.0 0.219624  8.01841841625624e-08 1.287441913626344e-07 4.31385487417536e-08 0.000104 0.00012 6.4e-05 
133 0.0 0.0 0.205136 2.56184 0.0 0.0 0.0 0.0 0.228512  8.16081616081608e-08 1.30416241625624e-07 4.30859115438792e-08 0.000104 0.00012 8e-05 
134 0.0 0.0 0.182816 3.362416 0.0 0.0 0.0 0.0 0.236504  8.09841840984096e-08 1.3121626353633682e-07 4.38275062348656e-08 0.000104 0.00012 7.2e-05 
135 0.0 0.0 0.220256 4.08184 0.0 0.0 0.0 0.0 0.212664  8.66358561907136e-08 1.323159507515296e-07 4.3142075098348e-08 0.000104 0.00012 7.2e-05 
136 0.0 0.0 0.211416 1.544184 0.0 0.0 0.0 0.0 0.215248  8.75505951463592e-08 1.330435159512816e-07 4.18299165862672e-08 0.000104 0.00012 6.4e-05 
137 0.0 0.0 0.20748 3.36248 0.0 0.0 0.0 0.0 0.181424  8.19139137539128e-08 1.352234419135384e-07 4.23477483118856e-08 0.000104 0.00012 7.2e-05 
138 0.0 0.0 0.201704 4.322568 0.0 0.0 0.0 0.0 0.171656  8.09626345538496e-08 1.3123129919385838e-07 4.1551007146236e-08 0.000104 0.00012 8.8e-05 
139 0.0 0.0 0.231968 3.767368 0.0 0.0 0.0 0.0 0.165392  8.09619138569624e-08 1.3425898351360799e-07 4.23390854622576e-08 0.000104 0.00012 9.6e-05 
140 0.0 0.0 0.179416 4.000816 0.0 0.0 0.0 0.0 0.232512  8.19054590499048e-08 1.335479443227208e-07 4.154268551462e-08 0.000104 0.00012 8e-05 
141 0.0 0.0 0.219864 3.122328 0.0 0.0 0.0 0.0 0.206368  8.23391390634632e-08 1.3513906345538478e-07 4.15427005505576e-08 0.000104 0.00012 8e-05 
142 0.0 0.0 0.2074 3.681912 0.0 0.0 0.0 0.0 0.219632  8.58794795153912e-08 1.353631296314344e-07 4.1914228582601597e-08 0.000104 0.00012 7.2e-05 
143 0.0 0.0 0.066768 3.767384 0.0 0.0 0.0 0.0 0.211656  8.191299130351359e-08 1.298585859059056e-07 4.0990798626793596e-08 0.000104 0.00012 8e-05 
144 0.0 0.0 0.143624 3.127216 0.0 0.0 0.0 0.0 0.206312  8.31434635143456e-08 1.287390801536256e-07 4.01918994593872e-08 0.000104 0.00012 8e-05 
145 0.0 0.0 0.147472 3.367448 0.0 0.0 0.0 0.0 0.189392  8.18585858591432e-08 1.355059143505912e-07 4.02635786358592e-08 0.000104 0.00012 8.8e-05 
146 0.0 0.0 0.205424 3.521848 0.0 0.0 0.0 0.0 0.2382  8.578901890025841e-08 1.335505914345864e-07 4.07479427347768e-08 0.000104 0.00012 0.000104 
147 0.0 0.0 0.0 3.219128 0.0 0.0 0.0 0.0 0.221464  0.0 1.344184100766312e-07 4.0073631367456e-08 0.000104 0.00012 9.6e-05 
148 0.0 0.0 0.0 3.617536 0.0 0.0 0.0 0.0 0.228504  0.0 1.35279592839672e-07 4.00998147299296e-08 0.000104 0.00012 9.6e-05 
149 0.0 0.0 0.0 4.081856 0.0 0.0 0.0 0.0 0.155024  0.0 1.3433624786466319e-07 4.0160254599299995e-08 0.000104 0.00012 0.000112 
150 0.0 0.0 0.0 1.841752 0.0 0.0 0.0 0.0 0.093464  0.0 1.328272663505376e-07 4.016118502334e-08 0.000104 0.00012 0.000112 
151 0.0 0.0 0.0 2.386416 0.0 0.0 0.0 0.0 0.099648  0.0 1.330433909945824e-07 4.00018412074056e-08 0.000104 0.00012 0.00012 
152 0.0 0.0 0.0 1.521616 0.0 0.0 0.0 0.0 0.0  0.0 1.350634995099936e-07 0.0 0.000104 0.00012 0.000112 
153 0.0 0.0 0.0 0.401848 0.0 0.0 0.0 0.0 0.0  0.0 1.3514995158701921e-07 0.0 0.000104 0.00012 0.000104 
154 0.0 0.0 0.0 0.56272 0.0 0.0 0.0 0.0 0.0  0.0 1.3354624874264802e-07 0.0 0.000104 0.00012 0.000112 
155 0.0 0.0 0.0 0.881784 0.0 0.0 0.0 0.0 0.0  0.0 1.34643987122272e-07 0.0 0.000104 0.00012 8.8e-05 
156 0.0 0.0 0.0 1.201848 0.0 0.0 0.0 0.0 0.0  0.0 1.330475856273792e-07 0.0 0.000104 0.00012 0.000112 
157 0.0 0.0 0.0 0.561848 0.0 0.0 0.0 0.0 0.0  0.0 1.352103449639312e-07 0.0 0.000104 0.00012 7.2e-05 
